"Date","Price","Open","High","Low","Vol.","Change %"
"01/04/2023","4.34","4.36","4.36","4.33","221.37K","0.46%"
"01/03/2023","4.32","4.33","4.35","4.31","1.57M","0.00%"
"12/30/2022","4.32","4.33","4.34","4.31","504.55K","0.00%"
"12/29/2022","4.32","4.32","4.32","4.30","1.23M","0.19%"
"12/28/2022","4.31","4.34","4.34","4.30","2.03M","-0.66%"
"12/23/2022","4.34","4.33","4.34","4.32","974.97K","-0.15%"
"12/22/2022","4.34","4.38","4.38","4.33","5.77M","0.00%"
"12/21/2022","4.35","4.36","4.36","4.34","1.80M","0.00%"
"12/20/2022","4.35","4.35","4.36","4.33","3.66M","0.00%"
"12/19/2022","4.35","4.36","4.36","4.34","9.46K","-0.45%"
"12/16/2022","4.36","4.39","4.39","4.36","15.36K","-0.22%"
"12/15/2022","4.37","4.40","4.40","4.36","174.67K","-0.67%"
"12/14/2022","4.40","4.40","4.40","4.39","190.32K","0.00%"
"12/13/2022","4.40","4.36","4.42","4.36","1.40M","0.97%"
"12/12/2022","4.36","4.37","4.38","4.36","2.96M","-0.48%"
"12/09/2022","4.38","4.40","4.40","4.37","1.78M","0.00%"
"12/08/2022","4.38","4.40","4.41","4.38","562.35K","0.17%"
"12/07/2022","4.38","4.37","4.39","4.35","5.04M","0.14%"
"12/06/2022","4.37","4.36","4.37","4.36","78.72K","0.15%"
"12/05/2022","4.36","4.36","4.41","4.36","122.73K","0.00%"
"12/02/2022","4.36","4.40","4.40","4.35","298.27K","0.00%"
"12/01/2022","4.36","4.35","4.37","4.32","194.90K","1.98%"
"11/30/2022","4.28","4.30","4.30","4.27","39.49K","-0.50%"
"11/29/2022","4.30","4.33","4.33","4.28","229.17K","-0.21%"
"11/28/2022","4.31","4.31","4.32","4.30","235.04K","0.24%"
"11/25/2022","4.30","4.32","4.33","4.29","2.51M","-0.47%"
"11/24/2022","4.32","4.32","4.32","4.30","37.49K","0.56%"
"11/23/2022","4.29","4.29","4.31","4.26","345.92K","0.79%"
"11/22/2022","4.26","4.25","4.26","4.23","33.19K","0.57%"
"11/21/2022","4.24","4.27","4.27","4.23","280.01K","-0.69%"
"11/18/2022","4.27","4.28","4.28","4.26","16.76K","0.25%"
"11/17/2022","4.26","4.30","4.30","4.25","155.48K","-0.60%"
"11/16/2022","4.28","4.25","4.28","4.25","1.50M","0.52%"
"11/15/2022","4.26","4.25","4.29","4.25","1.12M","0.74%"
"11/14/2022","4.23","4.26","4.26","4.22","331.53K","-0.15%"
"11/11/2022","4.23","4.23","4.25","4.22","455.69K","0.38%"
"11/10/2022","4.22","4.13","4.23","4.11","30.89K","2.31%"
"11/09/2022","4.12","4.10","4.13","4.10","1.11M","0.00%"
"11/08/2022","4.12","4.09","4.12","4.07","3.51M","0.54%"
"11/07/2022","4.10","4.10","4.11","4.08","24.45K","0.00%"
"11/04/2022","4.10","4.07","4.11","4.07","40.73K","1.01%"
"11/03/2022","4.05","4.09","4.09","4.05","38.47K","-1.15%"
"11/02/2022","4.10","4.11","4.11","4.10","74.85K","0.00%"
"11/01/2022","4.10","4.12","4.13","4.10","62.01K","0.13%"
"10/31/2022","4.10","4.12","4.12","4.09","102.44K","-0.29%"
"10/28/2022","4.11","4.15","4.15","4.10","47.33K","-1.44%"
"10/27/2022","4.17","4.15","4.17","4.10","18.76K","0.77%"
"10/26/2022","4.14","4.10","4.14","4.10","890.34K","0.80%"
"10/25/2022","4.10","4.06","4.10","4.05","65.03K","1.50%"
"10/24/2022","4.04","4.06","4.07","4.03","57.98K","0.47%"
"10/21/2022","4.02","4.02","4.02","3.99","35.70K","-0.49%"
"10/20/2022","4.04","4.03","4.06","4.02","39.62K","0.00%"
"10/19/2022","4.04","4.06","4.06","4.04","23.46K","-0.43%"
"10/18/2022","4.06","4.07","4.08","4.05","56.62K","-0.35%"
"10/17/2022","4.07","4.07","4.08","4.05","1.27M","0.62%"
"10/14/2022","4.05","4.06","4.11","4.05","37.12K","-0.42%"
"10/13/2022","4.07","4.08","4.08","4.03","19.39K","0.00%"
"10/12/2022","4.06","4.08","4.08","4.05","56.30K","-0.48%"
"10/11/2022","4.08","4.07","4.08","4.06","379.41K","0.29%"
"10/10/2022","4.07","4.12","4.12","4.07","64.13K","-1.08%"
"10/07/2022","4.11","4.13","4.13","4.09","707.49K","-0.56%"
"10/06/2022","4.14","4.18","4.18","4.12","415.32K","-0.59%"
"10/05/2022","4.16","4.21","4.21","4.14","451.50K","-0.82%"
"10/04/2022","4.20","4.21","4.21","4.17","78.46K","0.68%"
"10/03/2022","4.17","4.13","4.18","4.11","176.75K","0.75%"
"09/30/2022","4.14","4.12","4.15","4.11","185.71K","0.47%"
"09/29/2022","4.12","4.11","4.12","4.08","1.16M","0.27%"
"09/28/2022","4.11","4.02","4.11","4.02","534.42K","0.82%"
"09/27/2022","4.07","4.12","4.12","4.06","82.26K","-0.98%"
"09/26/2022","4.11","4.13","4.14","4.10","67.85K","-0.85%"
"09/23/2022","4.15","4.19","4.19","4.15","41.92K","-0.98%"
"09/22/2022","4.19","4.20","4.24","4.18","2.65M","-0.43%"
"09/21/2022","4.21","4.22","4.23","4.20","68.58K","-0.21%"
