Date,Price
2016-02-04,187.16555025
2016-02-03,188.0893311
2016-02-02,189.728193585
2016-02-01,189.697833633
2016-01-29,190.354506902
2016-01-28,188.972627204
2016-01-27,189.139610842
2016-01-26,189.460100185
2016-01-22,190.207211112
2016-01-21,189.05915534
2016-01-18,188.927440956
2016-01-15,189.068095875
2016-01-14,188.814630395
2016-01-13,189.021926214
2016-01-12,189.018379728
2016-01-11,189.06565077
2016-01-08,188.214768
2016-01-06,189.775096634
2016-01-05,189.662533438
2015-12-31,187.877652512
2015-12-30,186.79176
2015-12-29,186.9553252
2015-12-28,186.881069243
2015-12-24,186.632482552
2015-12-23,186.945221465
2015-12-22,186.88363192
2015-12-21,187.730103272
2015-12-18,188.1185121
2015-12-17,188.101011252
2015-12-16,187.001400964
2015-12-15,186.754230268
2015-12-14,186.916767312
2015-12-11,187.355946024
2015-12-10,187.345906256
2015-12-09,186.031308782
2015-12-08,187.531014154
2015-12-07,188.464244153
2015-12-04,187.278970032
2015-12-03,185.995179776
2015-12-02,191.50539852
2015-12-01,191.54700519
2015-11-30,192.0352549
2015-11-27,191.849416291
2015-11-26,191.64509604
2015-11-25,191.078254837
2015-11-24,190.95571548
2015-11-23,190.754390316
2015-11-20,191.061995714
2015-11-18,190.205756068
2015-11-17,190.4329664
2015-11-16,189.991397868
2015-11-13,188.35312194
2015-11-11,188.605125288
2015-11-10,188.559312524
2015-11-09,188.018881416
2015-11-06,188.34656369
2015-11-05,187.649291557
2015-11-04,188.157457152
2015-11-03,187.101316632
2015-10-30,187.524109864
2015-10-29,187.22511784
2015-10-28,189.634700475
2015-10-27,187.614070182
2015-10-26,187.063546534
2015-10-23,187.448480318
2015-10-22,186.949517111
2015-10-21,183.853556895
2015-10-20,183.354044352
2015-10-19,183.955101264
2015-10-16,184.071832938
2015-10-15,183.630160782
2015-10-14,182.40356792
2015-10-13,182.903347168
2015-10-09,182.9095801
2015-10-08,183.789168372
2015-10-07,184.4045492
2015-10-06,183.901178412
2015-10-05,184.926285455
2015-10-02,185.4089955
2015-10-01,184.73913864
2015-09-30,184.514548165
2015-09-29,183.628850048
2015-09-28,183.487647408
2015-09-25,183.642742458
2015-09-24,184.43379555
2015-09-23,184.045288585
2015-09-22,185.420995104
2015-09-21,184.02908832
2015-09-18,183.669419208
2015-09-17,180.168036867
2015-09-16,182.069582578
2015-09-15,182.435659056
2015-09-14,182.401210615
2015-09-11,181.940766921
2015-09-10,182.395584644
2015-09-09,183.361543266
2015-09-08,183.71704736
2015-09-07,184.30330275
2015-09-04,184.457875332
2015-09-03,184.1727952
