sep=;
"Date";"Open(QEURIBOR1MD=)";"High(QEURIBOR1MD=)";"Low(QEURIBOR1MD=)";"Last(QEURIBOR1MD=)"
"28.05.1997";"";"";"";"3,149"
"27.05.1997";"";"";"";"3,149"
"26.05.1997";"";"";"";"3,152"
"23.05.1997";"";"";"";"3,15"
"22.05.1997";"";"";"";"3,149"
"21.05.1997";"";"";"";"3,146"
"20.05.1997";"";"";"";"3,145"
"16.05.1997";"";"";"";"3,146"
"15.05.1997";"";"";"";"3,145"
"14.05.1997";"";"";"";"3,146"
"13.05.1997";"";"";"";"3,149"
"12.05.1997";"";"";"";"3,151"
"09.05.1997";"";"";"";"3,155"
"07.05.1997";"";"";"";"3,157"
"06.05.1997";"";"";"";"3,161"
"05.05.1997";"";"";"";"3,166"
"02.05.1997";"";"";"";"3,17"
"30.04.1997";"";"";"";"3,187"
"29.04.1997";"";"";"";"3,198"
"28.04.1997";"";"";"";"3,197"
"25.04.1997";"";"";"";"3,202"
"24.04.1997";"";"";"";"3,203"
"23.04.1997";"";"";"";"3,206"
"22.04.1997";"";"";"";"3,21"
"21.04.1997";"";"";"";"3,211"
"18.04.1997";"";"";"";"3,209"
"17.04.1997";"";"";"";"3,211"
"16.04.1997";"";"";"";"3,21"
"15.04.1997";"";"";"";"3,213"
"14.04.1997";"";"";"";"3,213"
"11.04.1997";"";"";"";"3,212"
"10.04.1997";"";"";"";"3,213"
"09.04.1997";"";"";"";"3,211"
"08.04.1997";"";"";"";"3,213"
"07.04.1997";"";"";"";"3,217"
"04.04.1997";"";"";"";"3,222"
"03.04.1997";"";"";"";"3,224"
"02.04.1997";"";"";"";"3,229"
"01.04.1997";"";"";"";"3,239"
"27.03.1997";"";"";"";"3,249"
"26.03.1997";"";"";"";"3,269"
"25.03.1997";"";"";"";"3,297"
"24.03.1997";"";"";"";"3,291"
"21.03.1997";"";"";"";"3,283"
"20.03.1997";"";"";"";"3,277"
"19.03.1997";"";"";"";"3,273"
"18.03.1997";"";"";"";"3,277"
"17.03.1997";"";"";"";"3,256"
"14.03.1997";"";"";"";"3,256"
"13.03.1997";"";"";"";"3,255"
"12.03.1997";"";"";"";"3,255"
"11.03.1997";"";"";"";"3,255"
"10.03.1997";"";"";"";"3,253"
"07.03.1997";"";"";"";"3,253"
"06.03.1997";"";"";"";"3,25"
"05.03.1997";"";"";"";"3,249"
"04.03.1997";"";"";"";"3,249"
"03.03.1997";"";"";"";"3,251"
"28.02.1997";"";"";"";"3,255"
"27.02.1997";"";"";"";"3,25"
"26.02.1997";"";"";"";"3,247"
"25.02.1997";"";"";"";"3,245"
"24.02.1997";"";"";"";"3,245"
"21.02.1997";"";"";"";"3,229"
"20.02.1997";"";"";"";"3,212"
"19.02.1997";"";"";"";"3,206"
"18.02.1997";"";"";"";"3,209"
"17.02.1997";"";"";"";"3,208"
"14.02.1997";"";"";"";"3,191"
"13.02.1997";"";"";"";"3,158"
"12.02.1997";"";"";"";"3,151"
"11.02.1997";"";"";"";"3,151"
"10.02.1997";"";"";"";"3,15"
"07.02.1997";"";"";"";"3,149"
"06.02.1997";"";"";"";"3,142"
"05.02.1997";"";"";"";"3,143"
"04.02.1997";"";"";"";"3,142"
"03.02.1997";"";"";"";"3,142"
"31.01.1997";"";"";"";"3,149"
"30.01.1997";"";"";"";"3,15"
"29.01.1997";"";"";"";"3,16"
"28.01.1997";"";"";"";"3,161"
"27.01.1997";"";"";"";"3,151"
"24.01.1997";"";"";"";"3,139"
"23.01.1997";"";"";"";"3,113"
"22.01.1997";"";"";"";"3,11"
"21.01.1997";"";"";"";"3,11"
"20.01.1997";"";"";"";"3,11"
"17.01.1997";"";"";"";"3,109"
"16.01.1997";"";"";"";"3,113"
"15.01.1997";"";"";"";"3,115"
"14.01.1997";"";"";"";"3,12"
"13.01.1997";"";"";"";"3,124"
"10.01.1997";"";"";"";"3,136"
"09.01.1997";"";"";"";"3,14"
"08.01.1997";"";"";"";"3,142"
"07.01.1997";"";"";"";"3,145"
"06.01.1997";"";"";"";"3,145"
"03.01.1997";"";"";"";"3,145"
"02.01.1997";"";"";"";"3,15"
"30.12.1996";"";"";"";"3,148"
"27.12.1996";"";"";"";"3,141"
"23.12.1996";"";"";"";"3,302"
"20.12.1996";"";"";"";"3,301"
"19.12.1996";"";"";"";"3,3"
"18.12.1996";"";"";"";"3,301"
"17.12.1996";"";"";"";"3,301"
"16.12.1996";"";"";"";"3,293"
"13.12.1996";"";"";"";"3,288"
"12.12.1996";"";"";"";"3,286"
"11.12.1996";"";"";"";"3,279"
"10.12.1996";"";"";"";"3,283"
"09.12.1996";"";"";"";"3,283"
"06.12.1996";"";"";"";"3,278"
"05.12.1996";"";"";"";"3,276"
"04.12.1996";"";"";"";"3,283"
"03.12.1996";"";"";"";"3,285"
"02.12.1996";"";"";"";"3,295"
"29.11.1996";"";"";"";"3,298"
"28.11.1996";"";"";"";"3,299"
"27.11.1996";"";"";"";"3,144"
"26.11.1996";"";"";"";"3,104"
"25.11.1996";"";"";"";"3,101"
"22.11.1996";"";"";"";"3,101"
"21.11.1996";"";"";"";"3,101"
"20.11.1996";"";"";"";"3,101"
"19.11.1996";"";"";"";"3,101"
"18.11.1996";"";"";"";"3,101"
"15.11.1996";"";"";"";"3,102"
"14.11.1996";"";"";"";"3,102"
"13.11.1996";"";"";"";"3,103"
"12.11.1996";"";"";"";"3,106"
"11.11.1996";"";"";"";"3,11"
"08.11.1996";"";"";"";"3,11"
"07.11.1996";"";"";"";"3,111"
"06.11.1996";"";"";"";"3,115"
"05.11.1996";"";"";"";"3,127"
"04.11.1996";"";"";"";"3,126"
"01.11.1996";"";"";"";"3,102"
"31.10.1996";"";"";"";"3,101"
"30.10.1996";"";"";"";"3,1"
"29.10.1996";"";"";"";"3,098"
"28.10.1996";"";"";"";"3,098"
"25.10.1996";"";"";"";"3,099"
"24.10.1996";"";"";"";"3,099"
"23.10.1996";"";"";"";"3,097"
"22.10.1996";"";"";"";"3,099"
"21.10.1996";"";"";"";"3,098"
"18.10.1996";"";"";"";"3,099"
"17.10.1996";"";"";"";"3,097"
"16.10.1996";"";"";"";"3,095"
"15.10.1996";"";"";"";"3,096"
"14.10.1996";"";"";"";"3,095"
"11.10.1996";"";"";"";"3,095"
"10.10.1996";"";"";"";"3,095"
"09.10.1996";"";"";"";"3,097"
"08.10.1996";"";"";"";"3,098"
"07.10.1996";"";"";"";"3,098"
"04.10.1996";"";"";"";"3,097"
"02.10.1996";"";"";"";"3,099"
"01.10.1996";"";"";"";"3,098"
"30.09.1996";"";"";"";"3,098"
"27.09.1996";"";"";"";"3,097"
"26.09.1996";"";"";"";"3,096"
"25.09.1996";"";"";"";"3,096"
"24.09.1996";"";"";"";"3,096"
"23.09.1996";"";"";"";"3,096"
"20.09.1996";"";"";"";"3,096"
"19.09.1996";"";"";"";"3,096"
"18.09.1996";"";"";"";"3,097"
"17.09.1996";"";"";"";"3,098"
"16.09.1996";"";"";"";"3,105"
"13.09.1996";"";"";"";"3,11"
"12.09.1996";"";"";"";"3,115"
"11.09.1996";"";"";"";"3,128"
"10.09.1996";"";"";"";"3,129"
"09.09.1996";"";"";"";"3,127"
"06.09.1996";"";"";"";"3,13"
"05.09.1996";"";"";"";"3,13"
"04.09.1996";"";"";"";"3,132"
"03.09.1996";"";"";"";"3,132"
"02.09.1996";"";"";"";"3,135"
"30.08.1996";"";"";"";"3,143"
"29.08.1996";"";"";"";"3,145"
"28.08.1996";"";"";"";"3,15"
"27.08.1996";"";"";"";"3,151"
"26.08.1996";"";"";"";"3,157"
"23.08.1996";"";"";"";"3,154"
"22.08.1996";"";"";"";"3,342"
"21.08.1996";"";"";"";"3,343"
"20.08.1996";"";"";"";"3,343"
"19.08.1996";"";"";"";"3,345"
"16.08.1996";"";"";"";"3,345"
"15.08.1996";"";"";"";"3,347"
"14.08.1996";"";"";"";"3,347"
"13.08.1996";"";"";"";"3,347"
"12.08.1996";"";"";"";"3,347"
"09.08.1996";"";"";"";"3,347"
"08.08.1996";"";"";"";"3,348"
"07.08.1996";"";"";"";"3,348"
"06.08.1996";"";"";"";"3,349"
"05.08.1996";"";"";"";"3,351"
"02.08.1996";"";"";"";"3,358"
"01.08.1996";"";"";"";"3,365"
"31.07.1996";"";"";"";"3,367"
"30.07.1996";"";"";"";"3,367"
"29.07.1996";"";"";"";"3,361"
"26.07.1996";"";"";"";"3,366"
"25.07.1996";"";"";"";"3,348"
"24.07.1996";"";"";"";"3,35"
"23.07.1996";"";"";"";"3,354"
"22.07.1996";"";"";"";"3,359"
"19.07.1996";"";"";"";"3,367"
"18.07.1996";"";"";"";"3,369"
"17.07.1996";"";"";"";"3,383"
"16.07.1996";"";"";"";"3,391"
"15.07.1996";"";"";"";"3,391"
"12.07.1996";"";"";"";"3,383"
"11.07.1996";"";"";"";"3,395"
"10.07.1996";"";"";"";"3,396"
"09.07.1996";"";"";"";"3,4"
"08.07.1996";"";"";"";"3,4"
"05.07.1996";"";"";"";"3,396"
"04.07.1996";"";"";"";"3,395"
"03.07.1996";"";"";"";"3,397"
"02.07.1996";"";"";"";"3,394"
"01.07.1996";"";"";"";"3,396"
"28.06.1996";"";"";"";"3,395"
"27.06.1996";"";"";"";"3,395"
"26.06.1996";"";"";"";"3,399"
"25.06.1996";"";"";"";"3,396"
"24.06.1996";"";"";"";"3,396"
"21.06.1996";"";"";"";"3,399"
"20.06.1996";"";"";"";"3,391"
"19.06.1996";"";"";"";"3,383"
"18.06.1996";"";"";"";"3,39"
"17.06.1996";"";"";"";"3,392"
"14.06.1996";"";"";"";"3,376"
"13.06.1996";"";"";"";"3,378"
"12.06.1996";"";"";"";"3,374"
"11.06.1996";"";"";"";"3,382"
"10.06.1996";"";"";"";"3,375"
"07.06.1996";"";"";"";"3,363"
"05.06.1996";"";"";"";"3,364"
"04.06.1996";"";"";"";"3,367"
"03.06.1996";"";"";"";"3,37"
"31.05.1996";"";"";"";"3,365"
"30.05.1996";"";"";"";"3,364"
"29.05.1996";"";"";"";"3,369"
"28.05.1996";"";"";"";"3,362"
"24.05.1996";"";"";"";"3,356"
"23.05.1996";"";"";"";"3,353"
"22.05.1996";"";"";"";"3,354"
"21.05.1996";"";"";"";"3,355"
"20.05.1996";"";"";"";"3,355"
"17.05.1996";"";"";"";"3,359"
"15.05.1996";"";"";"";"3,351"
"14.05.1996";"";"";"";"3,351"
"13.05.1996";"";"";"";"3,351"
"10.05.1996";"";"";"";"3,35"
"09.05.1996";"";"";"";"3,352"
"08.05.1996";"";"";"";"3,359"
"07.05.1996";"";"";"";"3,353"
"06.05.1996";"";"";"";"3,351"
"03.05.1996";"";"";"";"3,35"
"02.05.1996";"";"";"";"3,349"
"30.04.1996";"";"";"";"3,349"
"29.04.1996";"";"";"";"3,349"
"26.04.1996";"";"";"";"3,349"
"25.04.1996";"";"";"";"3,349"
"24.04.1996";"";"";"";"3,349"
"23.04.1996";"";"";"";"3,35"
"22.04.1996";"";"";"";"3,35"
"19.04.1996";"";"";"";"3,349"
"18.04.1996";"";"";"";"3,356"
"17.04.1996";"";"";"";"3,356"
"16.04.1996";"";"";"";"3,356"
"15.04.1996";"";"";"";"3,357"
"12.04.1996";"";"";"";"3,36"
"11.04.1996";"";"";"";"3,361"
"10.04.1996";"";"";"";"3,362"
"09.04.1996";"";"";"";"3,36"
"04.04.1996";"";"";"";"3,357"
"03.04.1996";"";"";"";"3,365"
"02.04.1996";"";"";"";"3,367"
"01.04.1996";"";"";"";"3,368"
"29.03.1996";"";"";"";"3,369"
"28.03.1996";"";"";"";"3,371"
"27.03.1996";"";"";"";"3,37"
"26.03.1996";"";"";"";"3,373"
"25.03.1996";"";"";"";"3,38"
"22.03.1996";"";"";"";"3,385"
"21.03.1996";"";"";"";"3,386"
"20.03.1996";"";"";"";"3,393"
"19.03.1996";"";"";"";"3,387"
"18.03.1996";"";"";"";"3,384"
"15.03.1996";"";"";"";"3,368"
"14.03.1996";"";"";"";"3,368"
"13.03.1996";"";"";"";"3,387"
"12.03.1996";"";"";"";"3,393"
"11.03.1996";"";"";"";"3,365"
"08.03.1996";"";"";"";"3,35"
"07.03.1996";"";"";"";"3,35"
"06.03.1996";"";"";"";"3,35"
"05.03.1996";"";"";"";"3,35"
"04.03.1996";"";"";"";"3,354"
"01.03.1996";"";"";"";"3,367"
"29.02.1996";"";"";"";"3,377"
"28.02.1996";"";"";"";"3,391"
"27.02.1996";"";"";"";"3,394"
"26.02.1996";"";"";"";"3,397"
"23.02.1996";"";"";"";"3,4"
"22.02.1996";"";"";"";"3,443"
"21.02.1996";"";"";"";"3,456"
"20.02.1996";"";"";"";"3,418"
"19.02.1996";"";"";"";"3,401"
"16.02.1996";"";"";"";"3,401"
"15.02.1996";"";"";"";"3,4"
"14.02.1996";"";"";"";"3,389"
"13.02.1996";"";"";"";"3,384"
"12.02.1996";"";"";"";"3,382"
"09.02.1996";"";"";"";"3,387"
"08.02.1996";"";"";"";"3,389"
"07.02.1996";"";"";"";"3,392"
"06.02.1996";"";"";"";"3,393"
"05.02.1996";"";"";"";"3,394"
"02.02.1996";"";"";"";"3,397"
"01.02.1996";"";"";"";"3,4"
"31.01.1996";"";"";"";"3,449"
"30.01.1996";"";"";"";"3,507"
"29.01.1996";"";"";"";"3,54"
"26.01.1996";"";"";"";"3,545"
"25.01.1996";"";"";"";"3,549"
"24.01.1996";"";"";"";"3,588"
"23.01.1996";"";"";"";"3,599"
"22.01.1996";"";"";"";"3,6"
"19.01.1996";"";"";"";"3,623"
"18.01.1996";"";"";"";"3,65"
"17.01.1996";"";"";"";"3,692"
"16.01.1996";"";"";"";"3,706"
"15.01.1996";"";"";"";"3,734"
"12.01.1996";"";"";"";"3,749"
"11.01.1996";"";"";"";"3,764"
"10.01.1996";"";"";"";"3,794"
"09.01.1996";"";"";"";"3,841"
"08.01.1996";"";"";"";"3,84"
"05.01.1996";"";"";"";"3,841"
"04.01.1996";"";"";"";"3,844"
"03.01.1996";"";"";"";"3,842"
"02.01.1996";"";"";"";"3,85"
"29.12.1995";"";"";"";"3,872"
"28.12.1995";"";"";"";"3,9"
"27.12.1995";"";"";"";"4,065"
"22.12.1995";"";"";"";"4,05"
"21.12.1995";"";"";"";"4,051"
"20.12.1995";"";"";"";"4,051"
"19.12.1995";"";"";"";"4,055"
"18.12.1995";"";"";"";"4,051"
"15.12.1995";"";"";"";"4,05"
"14.12.1995";"";"";"";"4,183"
"13.12.1995";"";"";"";"4,184"
"12.12.1995";"";"";"";"4,184"
"11.12.1995";"";"";"";"4,158"
"08.12.1995";"";"";"";"4,156"
"07.12.1995";"";"";"";"4,155"
"06.12.1995";"";"";"";"4,15"
"05.12.1995";"";"";"";"4,145"
"04.12.1995";"";"";"";"4,105"
"01.12.1995";"";"";"";"4,06"
"30.11.1995";"";"";"";"4,059"
"29.11.1995";"";"";"";"4,062"
"28.11.1995";"";"";"";"4,01"
"27.11.1995";"";"";"";"4"
"24.11.1995";"";"";"";"3,999"
"23.11.1995";"";"";"";"3,998"
"22.11.1995";"";"";"";"4"
"21.11.1995";"";"";"";"4"
"20.11.1995";"";"";"";"4"
"17.11.1995";"";"";"";"4"
"16.11.1995";"";"";"";"4"
"15.11.1995";"";"";"";"4"
"14.11.1995";"";"";"";"4"
"13.11.1995";"";"";"";"4,041"
"10.11.1995";"";"";"";"4,037"
"09.11.1995";"";"";"";"4,042"
"08.11.1995";"";"";"";"4,051"
"07.11.1995";"";"";"";"4,054"
"06.11.1995";"";"";"";"4,064"
"03.11.1995";"";"";"";"4,076"
"02.11.1995";"";"";"";"4,094"
"01.11.1995";"";"";"";"4,1"
"31.10.1995";"";"";"";"4,1"
"30.10.1995";"";"";"";"4,1"
"27.10.1995";"";"";"";"4,1"
"26.10.1995";"";"";"";"4,1"
"25.10.1995";"";"";"";"4,1"
"24.10.1995";"";"";"";"4,1"
"23.10.1995";"";"";"";"4,1"
"20.10.1995";"";"";"";"4,1"
"19.10.1995";"";"";"";"4,1"
"18.10.1995";"";"";"";"4,1"
"17.10.1995";"";"";"";"4,1"
"16.10.1995";"";"";"";"4,1"
"13.10.1995";"";"";"";"4,098"
"12.10.1995";"";"";"";"4,083"
"11.10.1995";"";"";"";"4,052"
"10.10.1995";"";"";"";"4,053"
"09.10.1995";"";"";"";"4,09"
"06.10.1995";"";"";"";"4,098"
"05.10.1995";"";"";"";"4,099"
"04.10.1995";"";"";"";"4,1"
"02.10.1995";"";"";"";"4,108"
"29.09.1995";"";"";"";"4,105"
"28.09.1995";"";"";"";"4,121"
"27.09.1995";"";"";"";"4,112"
"26.09.1995";"";"";"";"4,121"
"25.09.1995";"";"";"";"4,148"
"22.09.1995";"";"";"";"4,15"
"21.09.1995";"";"";"";"4,167"
"20.09.1995";"";"";"";"4,192"
"19.09.1995";"";"";"";"4,198"
"18.09.1995";"";"";"";"4,196"
"15.09.1995";"";"";"";"4,198"
"14.09.1995";"";"";"";"4,2"
"13.09.1995";"";"";"";"4,212"
"12.09.1995";"";"";"";"4,241"
"11.09.1995";"";"";"";"4,249"
"08.09.1995";"";"";"";"4,247"
"07.09.1995";"";"";"";"4,244"
"06.09.1995";"";"";"";"4,25"
"05.09.1995";"";"";"";"4,274"
"04.09.1995";"";"";"";"4,302"
"01.09.1995";"";"";"";"4,311"
"31.08.1995";"";"";"";"4,327"
"30.08.1995";"";"";"";"4,348"
"29.08.1995";"";"";"";"4,35"
"28.08.1995";"";"";"";"4,348"
"25.08.1995";"";"";"";"4,343"
"24.08.1995";"";"";"";"4,401"
"23.08.1995";"";"";"";"4,448"
"22.08.1995";"";"";"";"4,466"
"21.08.1995";"";"";"";"4,486"
"18.08.1995";"";"";"";"4,5"
"17.08.1995";"";"";"";"4,5"
"16.08.1995";"";"";"";"4,55"
"15.08.1995";"";"";"";"4,5"
"14.08.1995";"";"";"";"4,5"
"11.08.1995";"";"";"";"4,5"
"10.08.1995";"";"";"";"4,5"
"09.08.1995";"";"";"";"4,5"
"08.08.1995";"";"";"";"4,5"
"07.08.1995";"";"";"";"4,5"
"04.08.1995";"";"";"";"4,512"
"03.08.1995";"";"";"";"4,548"
"02.08.1995";"";"";"";"4,55"
"01.08.1995";"";"";"";"4,551"
"31.07.1995";"";"";"";"4,55"
"28.07.1995";"";"";"";"4,55"
"27.07.1995";"";"";"";"4,552"
"26.07.1995";"";"";"";"4,552"
"25.07.1995";"";"";"";"4,551"
"24.07.1995";"";"";"";"4,551"
"21.07.1995";"";"";"";"4,552"
"20.07.1995";"";"";"";"4,551"
"19.07.1995";"";"";"";"4,551"
"18.07.1995";"";"";"";"4,551"
"17.07.1995";"";"";"";"4,551"
"14.07.1995";"";"";"";"4,551"
"13.07.1995";"";"";"";"4,552"
"12.07.1995";"";"";"";"4,552"
"11.07.1995";"";"";"";"4,552"
"10.07.1995";"";"";"";"4,552"
"07.07.1995";"";"";"";"4,551"
"06.07.1995";"";"";"";"4,597"
"05.07.1995";"";"";"";"4,599"
"04.07.1995";"";"";"";"4,6"
"03.07.1995";"";"";"";"4,596"
"30.06.1995";"";"";"";"4,599"
"29.06.1995";"";"";"";"4,599"
"28.06.1995";"";"";"";"4,592"
"27.06.1995";"";"";"";"4,6"
"26.06.1995";"";"";"";"4,55"
"23.06.1995";"";"";"";"4,551"
"22.06.1995";"";"";"";"4,547"
"21.06.1995";"";"";"";"4,547"
"20.06.1995";"";"";"";"4,548"
"19.06.1995";"";"";"";"4,549"
"16.06.1995";"";"";"";"4,549"
"14.06.1995";"";"";"";"4,548"
"13.06.1995";"";"";"";"4,548"
"12.06.1995";"";"";"";"4,548"
"09.06.1995";"";"";"";"4,549"
"08.06.1995";"";"";"";"4,546"
"07.06.1995";"";"";"";"4,543"
"06.06.1995";"";"";"";"4,536"
"02.06.1995";"";"";"";"4,548"
"01.06.1995";"";"";"";"4,549"
"31.05.1995";"";"";"";"4,551"
"30.05.1995";"";"";"";"4,554"
"29.05.1995";"";"";"";"4,567"
"26.05.1995";"";"";"";"4,553"
"24.05.1995";"";"";"";"4,556"
"23.05.1995";"";"";"";"4,571"
"22.05.1995";"";"";"";"4,585"
"19.05.1995";"";"";"";"4,599"
"18.05.1995";"";"";"";"4,599"
"17.05.1995";"";"";"";"4,6"
"16.05.1995";"";"";"";"4,603"
"15.05.1995";"";"";"";"4,603"
"12.05.1995";"";"";"";"4,607"
"11.05.1995";"";"";"";"4,6"
"10.05.1995";"";"";"";"4,599"
"09.05.1995";"";"";"";"4,599"
"08.05.1995";"";"";"";"4,6"
"05.05.1995";"";"";"";"4,6"
"04.05.1995";"";"";"";"4,617"
"03.05.1995";"";"";"";"4,628"
"02.05.1995";"";"";"";"4,625"
"28.04.1995";"";"";"";"4,625"
"27.04.1995";"";"";"";"4,63"
"26.04.1995";"";"";"";"4,636"
"25.04.1995";"";"";"";"4,626"
"24.04.1995";"";"";"";"4,626"
"21.04.1995";"";"";"";"4,626"
"20.04.1995";"";"";"";"4,625"
"19.04.1995";"";"";"";"4,626"
"18.04.1995";"";"";"";"4,625"
"13.04.1995";"";"";"";"4,62"
"12.04.1995";"";"";"";"4,638"
"11.04.1995";"";"";"";"4,64"
"10.04.1995";"";"";"";"4,613"
"07.04.1995";"";"";"";"4,63"
"06.04.1995";"";"";"";"4,636"
"05.04.1995";"";"";"";"4,648"
"04.04.1995";"";"";"";"4,65"
"03.04.1995";"";"";"";"4,677"
"31.03.1995";"";"";"";"4,715"
"30.03.1995";"";"";"";"4,953"
"29.03.1995";"";"";"";"4,957"
"28.03.1995";"";"";"";"4,956"
"27.03.1995";"";"";"";"4,959"
"24.03.1995";"";"";"";"4,96"
"23.03.1995";"";"";"";"4,972"
"22.03.1995";"";"";"";"4,981"
"21.03.1995";"";"";"";"4,991"
"20.03.1995";"";"";"";"5"
"17.03.1995";"";"";"";"5"
"16.03.1995";"";"";"";"4,954"
"15.03.1995";"";"";"";"4,999"
"14.03.1995";"";"";"";"5"
"13.03.1995";"";"";"";"5"
"10.03.1995";"";"";"";"5"
"09.03.1995";"";"";"";"5"
"08.03.1995";"";"";"";"5"
"07.03.1995";"";"";"";"5"
"06.03.1995";"";"";"";"5"
"03.03.1995";"";"";"";"5"
"02.03.1995";"";"";"";"5,001"
"01.03.1995";"";"";"";"5,001"
"28.02.1995";"";"";"";"5,002"
"27.02.1995";"";"";"";"5,008"
"24.02.1995";"";"";"";"5"
"23.02.1995";"";"";"";"5"
"22.02.1995";"";"";"";"5"
"21.02.1995";"";"";"";"5"
"20.02.1995";"";"";"";"5"
"17.02.1995";"";"";"";"5"
"16.02.1995";"";"";"";"5"
"15.02.1995";"";"";"";"5"
"14.02.1995";"";"";"";"5"
"13.02.1995";"";"";"";"5"
"10.02.1995";"";"";"";"5"
"09.02.1995";"";"";"";"5"
"08.02.1995";"";"";"";"5"
"07.02.1995";"";"";"";"5"
"06.02.1995";"";"";"";"5"
"03.02.1995";"";"";"";"5"
"02.02.1995";"";"";"";"5"
"01.02.1995";"";"";"";"5"
"31.01.1995";"";"";"";"5"
"30.01.1995";"";"";"";"5"
"27.01.1995";"";"";"";"4,997"
"26.01.1995";"";"";"";"4,996"
"25.01.1995";"";"";"";"4,998"
"24.01.1995";"";"";"";"5"
"23.01.1995";"";"";"";"5"
"20.01.1995";"";"";"";"5"
"19.01.1995";"";"";"";"5"
"18.01.1995";"";"";"";"5"
"17.01.1995";"";"";"";"5"
"16.01.1995";"";"";"";"5"
"13.01.1995";"";"";"";"5"
"12.01.1995";"";"";"";"5,006"
"11.01.1995";"";"";"";"5,05"
"10.01.1995";"";"";"";"5,052"
"09.01.1995";"";"";"";"5,059"
"06.01.1995";"";"";"";"5,064"
"05.01.1995";"";"";"";"5,078"
"04.01.1995";"";"";"";"5,103"
"03.01.1995";"";"";"";"5,15"
"02.01.1995";"";"";"";"5,153"
"30.12.1994";"";"";"";"5,164"
"29.12.1994";"";"";"";"5,156"
"28.12.1994";"";"";"";"5,302"
"27.12.1994";"";"";"";"5,257"
"23.12.1994";"";"";"";"5,31"
"22.12.1994";"";"";"";"5,404"
"21.12.1994";"";"";"";"5,478"
"20.12.1994";"";"";"";"5,551"
"19.12.1994";"";"";"";"5,553"
"16.12.1994";"";"";"";"5,553"
"15.12.1994";"";"";"";"5,591"
"14.12.1994";"";"";"";"5,633"
"13.12.1994";"";"";"";"5,553"
"12.12.1994";"";"";"";"5,442"
"09.12.1994";"";"";"";"5,399"
"08.12.1994";"";"";"";"5,365"
"07.12.1994";"";"";"";"5,357"
"06.12.1994";"";"";"";"5,355"
"05.12.1994";"";"";"";"5,303"
"02.12.1994";"";"";"";"5,303"
"01.12.1994";"";"";"";"5,304"
"30.11.1994";"";"";"";"5,295"
"29.11.1994";"";"";"";"5,25"
"28.11.1994";"";"";"";"5,002"
"25.11.1994";"";"";"";"5,002"
"24.11.1994";"";"";"";"5"
"23.11.1994";"";"";"";"5"
"22.11.1994";"";"";"";"5,002"
"21.11.1994";"";"";"";"5"
"18.11.1994";"";"";"";"5"
"17.11.1994";"";"";"";"5"
"15.11.1994";"";"";"";"5"
"14.11.1994";"";"";"";"5"
"11.11.1994";"";"";"";"5"
"10.11.1994";"";"";"";"5"
"09.11.1994";"";"";"";"5"
"08.11.1994";"";"";"";"5"
"07.11.1994";"";"";"";"5"
"04.11.1994";"";"";"";"5"
"03.11.1994";"";"";"";"5"
"02.11.1994";"";"";"";"5"
"01.11.1994";"";"";"";"5"
"31.10.1994";"";"";"";"5"
"28.10.1994";"";"";"";"5"
