Date;Open;High;Low;Last;Volume;Status
09.02.2001;104,733;0
12.02.2001;104,798;0
13.02.2001;104,878;0
14.02.2001;104,776;0
15.02.2001;104,472;0
16.02.2001;104,521;0
19.02.2001;104,626;0
20.02.2001;104,552;0
21.02.2001;104,462;0
22.02.2001;104,355;0
23.02.2001;104,471;0
26.02.2001;104,559;0
27.02.2001;104,911;0
28.02.2001;105,007;0
01.03.2001;105,034;0
02.03.2001;105,051;0
05.03.2001;104,986;0
06.03.2001;105,028;0
07.03.2001;105,13;0
08.03.2001;105,296;0
09.03.2001;105,297;0
12.03.2001;105,355;0
13.03.2001;105,28;0
14.03.2001;105,436;0
15.03.2001;105,529;0
16.03.2001;105,737;0
19.03.2001;105,659;0
20.03.2001;105,626;0
21.03.2001;105,826;0
22.03.2001;106,127;0
23.03.2001;106,046;0
26.03.2001;106,068;0
27.03.2001;106,086;0
28.03.2001;105,987;0
29.03.2001;105,931;0
30.03.2001;105,924;0
31.03.2001;105,937;0
02.04.2001;106,029;0
03.04.2001;106,02;0
04.04.2001;105,926;0
05.04.2001;105,896;0
06.04.2001;106,074;0
09.04.2001;106,133;0
10.04.2001;105,984;0
11.04.2001;105,56;0
12.04.2001;105,493;0
16.04.2001;105,608;0
17.04.2001;105,47;0
18.04.2001;105,346;0
19.04.2001;105,328;0
20.04.2001;105,33;0
23.04.2001;105,511;0
24.04.2001;105,296;0
25.04.2001;105,371;0
26.04.2001;105,654;0
27.04.2001;105,411;0
30.04.2001;105,143;0
01.05.2001;105,137;0
02.05.2001;105,324;0
03.05.2001;105,48;0
04.05.2001;105,667;0
07.05.2001;105,789;0
08.05.2001;105,827;0
09.05.2001;105,951;0
10.05.2001;106,166;0
11.05.2001;105,91;0
14.05.2001;105,739;0
15.05.2001;105,728;0
16.05.2001;105,844;0
17.05.2001;105,889;0
18.05.2001;105,874;0
21.05.2001;105,93;0
22.05.2001;105,815;0
23.05.2001;105,781;0
24.05.2001;105,75;0
25.05.2001;105,679;0
28.05.2001;105,865;0
29.05.2001;105,976;0
30.05.2001;106,011;0
31.05.2001;105,856;0
01.06.2001;106,259;0
04.06.2001;106,41;0
05.06.2001;106,684;0
06.06.2001;106,655;0
07.06.2001;106,547;0
08.06.2001;106,5;0
11.06.2001;106,616;0
12.06.2001;106,512;0
13.06.2001;106,455;0
14.06.2001;106,72;0
15.06.2001;106,769;0
18.06.2001;106,879;0
19.06.2001;106,805;0
20.06.2001;106,911;0
21.06.2001;107,048;0
22.06.2001;107,175;0
25.06.2001;107,266;0
26.06.2001;107,198;0
27.06.2001;107,203;0
28.06.2001;107,174;0
29.06.2001;106,757;0
30.06.2001;106,773;0
02.07.2001;106,873;0
03.07.2001;106,755;0
04.07.2001;106,705;0
05.07.2001;106,724;0
06.07.2001;106,861;0
09.07.2001;106,799;0
10.07.2001;106,886;0
11.07.2001;107,074;0
12.07.2001;107,023;0
13.07.2001;107,011;0
16.07.2001;107,132;0
17.07.2001;107,186;0
18.07.2001;107,323;0
19.07.2001;107,387;0
20.07.2001;107,564;0
23.07.2001;107,663;0
24.07.2001;107,742;0
25.07.2001;107,691;0
26.07.2001;107,777;0
27.07.2001;108,075;0
30.07.2001;108,191;0
31.07.2001;108,31;0
01.08.2001;108,281;0
02.08.2001;108,222;0
03.08.2001;108,303;0
06.08.2001;108,447;0
07.08.2001;108,452;0
08.08.2001;108,44;0
09.08.2001;108,781;0
10.08.2001;108,951;0
13.08.2001;109,016;0
14.08.2001;108,854;0
15.08.2001;108,947;0
16.08.2001;108,94;0
17.08.2001;109,168;0
20.08.2001;109,142;0
21.08.2001;108,986;0
22.08.2001;108,885;0
23.08.2001;108,863;0
24.08.2001;108,709;0
27.08.2001;108,701;0
28.08.2001;109,076;0
29.08.2001;109,198;0
30.08.2001;109,404;0
31.08.2001;109,371;0
03.09.2001;109,39;0
04.09.2001;108,795;0
05.09.2001;108,58;0
06.09.2001;108,673;0
07.09.2001;108,739;0
10.09.2001;108,822;0
14.09.2001;109,063;0
17.09.2001;108,875;0
18.09.2001;108,988;0
19.09.2001;108,941;0
20.09.2001;108,683;0
21.09.2001;108,426;0
24.09.2001;108,423;0
25.09.2001;108,676;0
26.09.2001;108,756;0
27.09.2001;108,982;0
28.09.2001;108,992;0
30.09.2001;109,024;0
01.10.2001;109,112;0
02.10.2001;109,396;0
03.10.2001;109,73;0
04.10.2001;109,7;0
05.10.2001;109,787;0
08.10.2001;109,746;0
09.10.2001;109,544;0
10.10.2001;109,5;0
11.10.2001;109,457;0
12.10.2001;109,551;0
15.10.2001;109,802;0
16.10.2001;109,875;0
17.10.2001;109,892;0
18.10.2001;109,942;0
19.10.2001;110,083;0
22.10.2001;110,23;0
23.10.2001;110,284;0
24.10.2001;110,501;0
25.10.2001;110,818;0
26.10.2001;110,871;0
29.10.2001;111,119;0
30.10.2001;111,437;0
31.10.2001;111,42;0
01.11.2001;111,914;0
02.11.2001;111,806;0
05.11.2001;111,989;0
06.11.2001;112,124;0
07.11.2001;112,49;0
08.11.2001;112,405;0
09.11.2001;112,308;0
12.11.2001;112,276;0
13.11.2001;111,956;0
14.11.2001;111,72;0
15.11.2001;111,331;0
16.11.2001;111,178;0
19.11.2001;111,276;0
20.11.2001;111,432;0
21.11.2001;111,108;0
22.11.2001;110,962;0
23.11.2001;111,117;0
26.11.2001;111,331;0
27.11.2001;110,848;0
28.11.2001;111,072;0
29.11.2001;111,244;0
30.11.2001;111,454;0
03.12.2001;111,639;0
04.12.2001;111,759;0
05.12.2001;111,14;0
06.12.2001;110,765;0
07.12.2001;110,479;0
10.12.2001;110,566;0
11.12.2001;110,836;0
12.12.2001;111,178;0
13.12.2001;111,05;0
14.12.2001;110,979;0
17.12.2001;110,635;0
18.12.2001;110,806;0
19.12.2001;111,056;0
20.12.2001;110,954;0
21.12.2001;110,766;0
24.12.2001;110,814;0
26.12.2001;110,846;0
27.12.2001;110,556;0
28.12.2001;110,467;0
31.12.2001;110,509;0
02.01.2002;110,702;0
03.01.2002;110,956;0
04.01.2002;110,886;0
07.01.2002;111,241;0
08.01.2002;111,443;0
09.01.2002;111,201;0
10.01.2002;111,346;0
11.01.2002;111,326;0
14.01.2002;111,702;0
15.01.2002;111,62;0
16.01.2002;111,714;0
17.01.2002;111,593;0
18.01.2002;111,482;0
21.01.2002;111,614;0
22.01.2002;111,378;0
23.01.2002;111,477;0
24.01.2002;111,257;0
25.01.2002;110,903;0
28.01.2002;110,77;0
29.01.2002;110,907;0
30.01.2002;110,979;0
31.01.2002;110,96;0
01.02.2002;111,025;0
04.02.2002;111,287;0
05.02.2002;111,226;0
06.02.2002;111,111;0
07.02.2002;110,657;0
08.02.2002;110,811;0
11.02.2002;110,896;0
12.02.2002;110,871;0
13.02.2002;110,651;0
14.02.2002;110,762;0
15.02.2002;110,917;0
18.02.2002;111,046;0
19.02.2002;111,02;0
20.02.2002;110,931;0
21.02.2002;110,816;0
22.02.2002;111,053;0
25.02.2002;110,995;0
26.02.2002;111,013;0
27.02.2002;111,052;0
28.02.2002;111,17;0
01.03.2002;111,065;0
04.03.2002;111,021;0
05.03.2002;110,804;0
06.03.2002;110,636;0
07.03.2002;110,52;0
08.03.2002;110,457;0
11.03.2002;110,601;0
12.03.2002;110,596;0
13.03.2002;110,55;0
14.03.2002;110,422;0
15.03.2002;110,356;0
18.03.2002;110,481;0
19.03.2002;110,579;0
20.03.2002;110,675;0
21.03.2002;110,497;0
22.03.2002;110,428;0
25.03.2002;110,359;0
26.03.2002;110,507;0
27.03.2002;110,61;0
28.03.2002;110,541;0
31.03.2002;110,589;0
01.04.2002;110,605;0
02.04.2002;110,622;0
03.04.2002;110,89;0
04.04.2002;111,117;0
05.04.2002;111,227;0
08.04.2002;111,201;0
09.04.2002;111,126;0
10.04.2002;111,105;0
11.04.2002;111,133;0
12.04.2002;111,183;0
15.04.2002;111,423;0
16.04.2002;111,166;0
17.04.2002;111,242;0
18.04.2002;111,248;0
19.04.2002;111,266;0
22.04.2002;111,451;0
23.04.2002;111,348;0
24.04.2002;111,479;0
25.04.2002;111,647;0
26.04.2002;111,714;0
29.04.2002;111,536;0
30.04.2002;111,439;0
01.05.2002;111,456;0
02.05.2002;111,086;0
03.05.2002;111,214;0
06.05.2002;111,369;0
07.05.2002;111,384;0
08.05.2002;111,213;0
09.05.2002;111,067;0
10.05.2002;110,993;0
13.05.2002;111,055;0
14.05.2002;110,792;0
15.05.2002;110,841;0
16.05.2002;110,979;0
17.05.2002;110,871;0
20.05.2002;111,165;0
21.05.2002;111,337;0
22.05.2002;111,521;0
23.05.2002;111,532;0
24.05.2002;111,566;0
27.05.2002;111,493;0
28.05.2002;111,54;0
29.05.2002;111,717;0
30.05.2002;111,799;0
31.05.2002;111,714;0
03.06.2002;111,752;0
04.06.2002;111,977;0
05.06.2002;111,973;0
06.06.2002;111,97;0
07.06.2002;112,011;0
10.06.2002;112,149;0
11.06.2002;112,081;0
12.06.2002;112,22;0
13.06.2002;112,497;0
14.06.2002;112,679;0
17.06.2002;112,624;0
18.06.2002;112,743;0
19.06.2002;112,84;0
20.06.2002;112,799;0
21.06.2002;112,66;0
24.06.2002;112,78;0
25.06.2002;112,615;0
26.06.2002;112,56;0
27.06.2002;112,539;0
28.06.2002;112,533;0
30.06.2002;112,567;0
01.07.2002;112,541;0
02.07.2002;112,647;0
03.07.2002;112,531;0
04.07.2002;112,412;0
05.07.2002;112,292;0
08.07.2002;112,433;0
09.07.2002;112,529;0
10.07.2002;112,818;0
11.07.2002;112,958;0
12.07.2002;113,072;0
15.07.2002;113,229;0
16.07.2002;113,115;0
17.07.2002;113,005;0
18.07.2002;113,138;0
19.07.2002;113,36;0
22.07.2002;113,473;0
23.07.2002;113,417;0
24.07.2002;113,506;0
25.07.2002;113,547;0
26.07.2002;113,483;0
29.07.2002;113,251;0
30.07.2002;113,283;0
31.07.2002;113,495;0
01.08.2002;113,803;0
02.08.2002;114,058;0
05.08.2002;114,313;0
06.08.2002;113,939;0
07.08.2002;114,198;0
08.08.2002;114,143;0
09.08.2002;114,178;0
12.08.2002;114,277;0
13.08.2002;114,479;0
14.08.2002;114,79;0
15.08.2002;114,167;0
16.08.2002;114,145;0
19.08.2002;114,173;0
20.08.2002;114,609;0
21.08.2002;114,46;0
22.08.2002;114,388;0
23.08.2002;114,65;0
26.08.2002;114,7;0
27.08.2002;114,79;0
28.08.2002;115,075;0
29.08.2002;115,189;0
30.08.2002;115,209;0
31.08.2002;115,224;0
02.09.2002;115,572;0
03.09.2002;115,813;0
04.09.2002;115,856;0
05.09.2002;116,127;0
06.09.2002;116,25;0
09.09.2002;116,137;0
10.09.2002;115,92;0
11.09.2002;115,746;0
12.09.2002;116,118;0
13.09.2002;116,368;0
16.09.2002;116,649;0
17.09.2002;116,645;0
18.09.2002;116,757;0
19.09.2002;116,869;0
20.09.2002;116,638;0
23.09.2002;116,798;0
24.09.2002;116,774;0
25.09.2002;116,649;0
26.09.2002;116,576;0
27.09.2002;116,609;0
30.09.2002;116,921;0
01.10.2002;116,839;0
02.10.2002;116,585;0
03.10.2002;116,544;0
04.10.2002;116,565;0
07.10.2002;116,664;0
08.10.2002;116,459;0
09.10.2002;116,086;0
10.10.2002;115,724;0
11.10.2002;115,598;0
14.10.2002;115,478;0
15.10.2002;115,171;0
16.10.2002;115,028;0
17.10.2002;115,066;0
18.10.2002;115,101;0
21.10.2002;115,264;0
22.10.2002;115,128;0
23.10.2002;115,384;0
24.10.2002;115,222;0
25.10.2002;115,333;0
28.10.2002;115,698;0
29.10.2002;115,995;0
30.10.2002;115,86;0
31.10.2002;116,102;0
01.11.2002;116,075;0
04.11.2002;116,155;0
05.11.2002;116,047;0
06.11.2002;116,068;0
07.11.2002;116,311;0
08.11.2002;116,676;0
11.11.2002;116,829;0
12.11.2002;116,975;0
13.11.2002;116,932;0
14.11.2002;117,007;0
15.11.2002;117,135;0
18.11.2002;117,186;0
19.11.2002;117,319;0
20.11.2002;117,527;0
21.11.2002;117,379;0
22.11.2002;117,369;0
25.11.2002;117,24;0
26.11.2002;117,459;0
27.11.2002;117,388;0
28.11.2002;117,447;0
29.11.2002;117,648;0
30.11.2002;117,664;0
02.12.2002;117,603;0
03.12.2002;117,966;0
04.12.2002;117,928;0
05.12.2002;118,085;0
06.12.2002;118,256;0
09.12.2002;118,478;0
10.12.2002;118,539;0
11.12.2002;118,679;0
12.12.2002;118,886;0
13.12.2002;118,993;0
16.12.2002;118,98;0
17.12.2002;119,153;0
18.12.2002;119,408;0
19.12.2002;119,425;0
20.12.2002;119,389;0
23.12.2002;119,499;0
24.12.2002;119,516;0
26.12.2002;119,55;0
27.12.2002;119,88;0
30.12.2002;119,941;0
31.12.2002;119,954;0
02.01.2003;119,652;0
03.01.2003;119,545;0
06.01.2003;119,799;0
07.01.2003;119,988;0
08.01.2003;120,207;0
09.01.2003;120,184;0
10.01.2003;120,253;0
13.01.2003;120,258;0
14.01.2003;120,357;0
15.01.2003;120,358;0
16.01.2003;120,363;0
17.01.2003;120,696;0
20.01.2003;120,874;0
21.01.2003;120,95;0
22.01.2003;121,01;0
23.01.2003;121,09;0
24.01.2003;121,356;0
27.01.2003;121,371;0
28.01.2003;121,268;0
29.01.2003;121,3;0
30.01.2003;121,155;0
31.01.2003;121,277;0
03.02.2003;121,307;0
04.02.2003;121,591;0
05.02.2003;121,61;0
06.02.2003;121,65;0
07.02.2003;121,779;0
10.02.2003;121,879;0
11.02.2003;121,882;0
12.02.2003;122,225;0
13.02.2003;122,404;0
14.02.2003;122,263;0
17.02.2003;122,306;0
18.02.2003;122,327;0
19.02.2003;122,665;0
20.02.2003;122,809;0
21.02.2003;122,71;0
24.02.2003;122,778;0
25.02.2003;122,726;0
26.02.2003;122,603;0
27.02.2003;122,303;0
28.02.2003;122,573;0
03.03.2003;122,895;0
04.03.2003;122,889;0
05.03.2003;122,854;0
06.03.2003;122,935;0
07.03.2003;123,049;0
10.03.2003;123,232;0
11.03.2003;123,052;0
12.03.2003;122,859;0
13.03.2003;122,17;0
14.03.2003;121,82;0
17.03.2003;121,364;0
18.03.2003;121,35;0
19.03.2003;121,025;0
20.03.2003;121,189;0
21.03.2003;121,02;0
24.03.2003;121,316;0
25.03.2003;121,506;0
26.03.2003;121,581;0
27.03.2003;121,9;0
28.03.2003;121,997;0
31.03.2003;122,44;0
01.04.2003;122,576;0
02.04.2003;122,294;0
03.04.2003;122,033;0
04.04.2003;122,074;0
07.04.2003;121,847;0
08.04.2003;122,019;0
09.04.2003;122,117;0
10.04.2003;122,444;0
11.04.2003;122,128;0
14.04.2003;122,034;0
15.04.2003;122,206;0
16.04.2003;122,429;0
17.04.2003;122,642;0
21.04.2003;122,708;0
22.04.2003;122,955;0
23.04.2003;122,943;0
24.04.2003;123,254;0
25.04.2003;123,355;0
28.04.2003;123,324;0
29.04.2003;123,304;0
30.04.2003;123,627;0
01.05.2003;123,753;0
02.05.2003;123,921;0
05.05.2003;123,965;0
06.05.2003;124,059;0
07.05.2003;124,584;0
08.05.2003;124,685;0
09.05.2003;124,768;0
12.05.2003;124,992;0
13.05.2003;125,034;0
14.05.2003;125,077;0
15.05.2003;125,175;0
16.05.2003;125,47;0
19.05.2003;125,809;0
20.05.2003;125,788;0
21.05.2003;125,876;0
22.05.2003;125,952;0
23.05.2003;126,297;0
26.05.2003;126,313;0
27.05.2003;126,35;0
28.05.2003;125,923;0
29.05.2003;126,265;0
30.05.2003;126,336;0
31.05.2003;126,352;0
02.06.2003;126,25;0
03.06.2003;126,826;0
04.06.2003;126,778;0
05.06.2003;127,166;0
06.06.2003;127,004;0
09.06.2003;127,48;0
10.06.2003;127,654;0
11.06.2003;127,969;0
12.06.2003;127,993;0
13.06.2003;128,28;0
16.06.2003;128,228;0
17.06.2003;127,893;0
18.06.2003;127,259;0
19.06.2003;127,215;0
20.06.2003;127,237;0
23.06.2003;127,295;0
24.06.2003;127,27;0
25.06.2003;127,521;0
26.06.2003;126,738;0
27.06.2003;126,457;0
30.06.2003;126,703;0
01.07.2003;126,799;0
02.07.2003;126,523;0
03.07.2003;126,328;0
04.07.2003;126,527;0
07.07.2003;126,388;0
08.07.2003;126,394;0
09.07.2003;126,472;0
10.07.2003;126,657;0
11.07.2003;126,719;0
14.07.2003;126,958;0
15.07.2003;126,513;0
16.07.2003;126,175;0
17.07.2003;125,946;0
18.07.2003;126,13;0
21.07.2003;126,046;0
22.07.2003;126,027;0
23.07.2003;126,285;0
24.07.2003;126,199;0
25.07.2003;126,445;0
28.07.2003;126,173;0
29.07.2003;126,164;0
30.07.2003;125,994;0
31.07.2003;125,638;0
01.08.2003;124,99;0
04.08.2003;125,181;0
05.08.2003;125,222;0
06.08.2003;125,229;0
07.08.2003;125,511;0
08.08.2003;126,056;0
11.08.2003;125,887;0
12.08.2003;125,888;0
13.08.2003;125,504;0
14.08.2003;125,137;0
15.08.2003;125,369;0
18.08.2003;125,436;0
19.08.2003;125,466;0
20.08.2003;125,565;0
21.08.2003;125,46;0
22.08.2003;125,468;0
25.08.2003;125,523;0
26.08.2003;125,531;0
27.08.2003;125,581;0
28.08.2003;125,669;0
29.08.2003;125,733;0
31.08.2003;125,767;0
01.09.2003;125,781;0
02.09.2003;125,15;0
03.09.2003;125,098;0
04.09.2003;125,252;0
05.09.2003;125,504;0
08.09.2003;125,829;0
09.09.2003;125,746;0
10.09.2003;125,892;0
11.09.2003;125,883;0
12.09.2003;126,325;0
15.09.2003;126,47;0
16.09.2003;126,439;0
17.09.2003;126,553;0
18.09.2003;126,642;0
19.09.2003;126,83;0
22.09.2003;127,007;0
23.09.2003;127,082;0
24.09.2003;127,066;0
25.09.2003;127,252;0
26.09.2003;127,465;0
29.09.2003;127,5;0
30.09.2003;127,753;0
01.10.2003;127,823;0
02.10.2003;127,311;0
03.10.2003;126,665;0
06.10.2003;126,731;0
07.10.2003;126,728;0
08.10.2003;126,703;0
09.10.2003;126,617;0
10.10.2003;126,763;0
13.10.2003;126,444;0
14.10.2003;126,476;0
15.10.2003;126,305;0
16.10.2003;126,415;0
17.10.2003;126,232;0
20.10.2003;126,35;0
21.10.2003;126,583;0
22.10.2003;126,547;0
23.10.2003;126,549;0
24.10.2003;126,56;0
27.10.2003;126,493;0
28.10.2003;126,491;0
29.10.2003;126,583;0
30.10.2003;126,4;0
31.10.2003;126,555;0
03.11.2003;126,349;0
04.11.2003;126,459;0
05.11.2003;126,43;0
06.11.2003;126,082;0
07.11.2003;125,837;0
10.11.2003;125,958;0
11.11.2003;125,972;0
12.11.2003;126,064;0
13.11.2003;126,423;0
14.11.2003;126,797;0
17.11.2003;127,109;0
18.11.2003;127,163;0
19.11.2003;127,098;0
20.11.2003;127,114;0
21.11.2003;127,334;0
24.11.2003;126,885;0
25.11.2003;126,755;0
26.11.2003;126,832;0
27.11.2003;126,534;0
28.11.2003;126,572;0
30.11.2003;126,607;0
01.12.2003;126,411;0
02.12.2003;126,554;0
03.12.2003;126,761;0
04.12.2003;126,774;0
05.12.2003;127,205;0
08.12.2003;127,471;0
09.12.2003;127,363;0
10.12.2003;127,387;0
11.12.2003;127,275;0
12.12.2003;127,685;0
15.12.2003;127,737;0
16.12.2003;127,831;0
17.12.2003;128,047;0
18.12.2003;128,037;0
19.12.2003;127,915;0
22.12.2003;128,036;0
23.12.2003;128,103;0
24.12.2003;128,098;0
26.12.2003;128,133;0
29.12.2003;128,178;0
30.12.2003;128;0
31.12.2003;128,017;0
02.01.2004;127,989;0
05.01.2004;128,032;0
06.01.2004;128,434;0
07.01.2004;128,602;0
08.01.2004;128,705;0
09.01.2004;129,167;0
12.01.2004;129,427;0
13.01.2004;129,31;0
14.01.2004;129,159;0
15.01.2004;129,218;0
16.01.2004;129,269;0
19.01.2004;129,175;0
20.01.2004;129,335;0
21.01.2004;129,262;0
22.01.2004;129,314;0
23.01.2004;129,509;0
26.01.2004;129,223;0
27.01.2004;129,263;0
28.01.2004;129,312;0
29.01.2004;128,74;0
30.01.2004;128,614;0
31.01.2004;128,631;0
02.02.2004;128,682;0
03.02.2004;128,846;0
04.02.2004;128,993;0
05.02.2004;129,115;0
06.02.2004;129,301;0
09.02.2004;129,57;0
10.02.2004;129,569;0
11.02.2004;129,535;0
12.02.2004;129,767;0
13.02.2004;129,843;0
16.02.2004;129,879;0
17.02.2004;130,049;0
18.02.2004;130,165;0
19.02.2004;129,893;0
20.02.2004;129,836;0
23.02.2004;129,848;0
24.02.2004;130,066;0
25.02.2004;130,199;0
26.02.2004;130,225;0
27.02.2004;130,447;0
29.02.2004;130,482;0
01.03.2004;130,446;0
02.03.2004;130,364;0
03.03.2004;130,057;0
04.03.2004;130,194;0
05.03.2004;130,759;0
08.03.2004;131,289;0
09.03.2004;131,408;0
10.03.2004;131,294;0
11.03.2004;131,437;0
12.03.2004;131,391;0
15.03.2004;131,51;0
16.03.2004;131,345;0
17.03.2004;131,573;0
18.03.2004;131,614;0
19.03.2004;131,656;0
22.03.2004;131,791;0
23.03.2004;131,722;0
24.03.2004;131,913;0
25.03.2004;132,081;0
26.03.2004;132,051;0
29.03.2004;131,608;0
30.03.2004;131,708;0
31.03.2004;131,775;0
01.04.2004;131,626;0
02.04.2004;130,992;0
05.04.2004;130,767;0
06.04.2004;130,927;0
07.04.2004;131,133;0
08.04.2004;131,113;0
12.04.2004;131,183;0
13.04.2004;130,662;0
14.04.2004;130,612;0
15.04.2004;130,641;0
16.04.2004;130,891;0
19.04.2004;131,036;0
20.04.2004;130,877;0
21.04.2004;130,742;0
22.04.2004;130,846;0
23.04.2004;130,864;0
26.04.2004;130,779;0
27.04.2004;130,799;0
28.04.2004;130,754;0
29.04.2004;130,699;0
30.04.2004;130,831;0
03.05.2004;130,918;0
04.05.2004;131,002;0
05.05.2004;131,044;0
06.05.2004;130,692;0
07.05.2004;130,234;0
10.05.2004;130,059;0
11.05.2004;130,081;0
12.05.2004;130,042;0
13.05.2004;129,796;0
14.05.2004;129,872;0
17.05.2004;130,254;0
18.05.2004;130,215;0
19.05.2004;129,997;0
20.05.2004;130,051;0
21.05.2004;130,209;0
24.05.2004;130,085;0
25.05.2004;130,191;0
26.05.2004;130,352;0
27.05.2004;130,642;0
28.05.2004;130,49;0
31.05.2004;130,542;0
01.06.2004;130,248;0
02.06.2004;130,151;0
03.06.2004;130,111;0
04.06.2004;130,09;0
07.06.2004;130,164;0
08.06.2004;130,312;0
09.06.2004;130,205;0
10.06.2004;130,046;0
11.06.2004;129,894;0
14.06.2004;129,866;0
15.06.2004;130,207;0
16.06.2004;130,257;0
17.06.2004;130,126;0
18.06.2004;130,411;0
21.06.2004;130,5;0
22.06.2004;130,466;0
23.06.2004;130,486;0
24.06.2004;130,895;0
25.06.2004;130,852;0
28.06.2004;130,674;0
29.06.2004;130,582;0
30.06.2004;130,847;0
01.07.2004;130,931;0
02.07.2004;131,321;0
05.07.2004;131,415;0
06.07.2004;131,429;0
07.07.2004;131,535;0
08.07.2004;131,605;0
09.07.2004;131,609;0
12.07.2004;131,745;0
13.07.2004;131,508;0
14.07.2004;131,555;0
15.07.2004;131,594;0
16.07.2004;131,949;0
19.07.2004;132,07;0
20.07.2004;132,013;0
21.07.2004;131,608;0
22.07.2004;131,745;0
23.07.2004;131,754;0
26.07.2004;131,691;0
27.07.2004;131,597;0
28.07.2004;131,508;0
29.07.2004;131,677;0
30.07.2004;132,054;0
31.07.2004;132,072;0
02.08.2004;132,292;0
03.08.2004;132,334;0
04.08.2004;132,453;0
05.08.2004;132,633;0
06.08.2004;133,065;0
09.08.2004;133,186;0
10.08.2004;133,268;0
11.08.2004;133,113;0
12.08.2004;133,232;0
13.08.2004;133,396;0
16.08.2004;133,288;0
17.08.2004;133,369;0
18.08.2004;133,394;0
19.08.2004;133,43;0
20.08.2004;133,536;0
23.08.2004;133,306;0
24.08.2004;133,309;0
25.08.2004;133,509;0
26.08.2004;133,65;0
27.08.2004;133,731;0
30.08.2004;133,845;0
31.08.2004;134,001;0
01.09.2004;134,007;0
02.09.2004;133,902;0
03.09.2004;133,438;0
06.09.2004;133,428;0
07.09.2004;133,411;0
08.09.2004;133,444;0
09.09.2004;133,757;0
10.09.2004;133,962;0
13.09.2004;133,93;0
14.09.2004;134,055;0
15.09.2004;134,043;0
16.09.2004;134,052;0
17.09.2004;134,289;0
20.09.2004;134,405;0
21.09.2004;134,411;0
22.09.2004;134,558;0
23.09.2004;134,783;0
24.09.2004;134,665;0
27.09.2004;134,825;0
28.09.2004;134,828;0
29.09.2004;134,638;0
30.09.2004;134,675;0
01.10.2004;134,589;0
04.10.2004;134,546;0
05.10.2004;134,707;0
06.10.2004;134,767;0
07.10.2004;134,683;0
08.10.2004;135,061;0
11.10.2004;135,161;0
12.10.2004;135,36;0
13.10.2004;135,37;0
14.10.2004;135,496;0
15.10.2004;135,517;0
18.10.2004;135,57;0
19.10.2004;135,487;0
20.10.2004;135,642;0
21.10.2004;135,64;0
22.10.2004;135,676;0
25.10.2004;135,892;0
26.10.2004;135,94;0
27.10.2004;135,901;0
28.10.2004;135,683;0
29.10.2004;135,746;0
31.10.2004;135,782;0
01.11.2004;135,863;0
02.11.2004;135,647;0
03.11.2004;135,708;0
04.11.2004;136,051;0
05.11.2004;135,844;0
08.11.2004;135,795;0
09.11.2004;135,977;0
10.11.2004;136,047;0
11.11.2004;136,332;0
12.11.2004;136,611;0
15.11.2004;136,713;0
16.11.2004;136,777;0
17.11.2004;136,7;0
18.11.2004;136,546;0
19.11.2004;136,617;0
22.11.2004;136,817;0
23.11.2004;136,937;0
24.11.2004;137,039;0
25.11.2004;137,222;0
26.11.2004;137,261;0
29.11.2004;137,144;0
30.11.2004;137,21;0
01.12.2004;137,321;0
02.12.2004;137,102;0
03.12.2004;137,381;0
06.12.2004;137,8;0
07.12.2004;138,004;0
08.12.2004;138,103;0
09.12.2004;138,298;0
10.12.2004;138,331;0
13.12.2004;138,449;0
14.12.2004;138,442;0
15.12.2004;138,701;0
16.12.2004;138,559;0
17.12.2004;138,273;0
20.12.2004;138,419;0
21.12.2004;138,23;0
22.12.2004;138,142;0
23.12.2004;138,344;0
27.12.2004;138,287;0
28.12.2004;137,966;0
29.12.2004;137,856;0
30.12.2004;137,869;0
31.12.2004;137,891;0
03.01.2005;137,936;0
04.01.2005;138,196;0
05.01.2005;138,16;0
06.01.2005;138,388;0
07.01.2005;138,571;0
10.01.2005;138,713;0
11.01.2005;138,737;0
12.01.2005;138,735;0
13.01.2005;138,977;0
14.01.2005;138,976;0
17.01.2005;139,145;0
18.01.2005;139,15;0
19.01.2005;139,269;0
20.01.2005;138,947;0
21.01.2005;138,998;0
24.01.2005;139,209;0
25.01.2005;139,307;0
26.01.2005;139,222;0
27.01.2005;139,066;0
28.01.2005;139,297;0
31.01.2005;139,451;0
01.02.2005;139,546;0
02.02.2005;139,523;0
03.02.2005;139,434;0
04.02.2005;139,702;0
07.02.2005;139,863;0
08.02.2005;139,921;0
09.02.2005;140,102;0
10.02.2005;140,226;0
11.02.2005;140,212;0
14.02.2005;140,121;0
15.02.2005;139,983;0
16.02.2005;139,85;0
17.02.2005;139,687;0
18.02.2005;139,263;0
21.02.2005;139,067;0
22.02.2005;139,094;0
23.02.2005;139,138;0
24.02.2005;139,028;0
25.02.2005;139,057;0
28.02.2005;139,164;0
01.03.2005;139,067;0
02.03.2005;138,89;0
03.03.2005;139,006;0
04.03.2005;139,312;0
07.03.2005;139,603;0
08.03.2005;139,507;0
09.03.2005;139,184;0
10.03.2005;138,996;0
11.03.2005;139,084;0
14.03.2005;139,016;0
15.03.2005;139,281;0
16.03.2005;139,178;0
17.03.2005;139,117;0
18.03.2005;138,998;0
21.03.2005;138,693;0
22.03.2005;138,702;0
23.03.2005;138,536;0
24.03.2005;138,727;0
