sep=;
"Date";"Line(Q.MERHE00)"
"01.03.2017";"290,359"
"28.02.2017";"290,087"
"27.02.2017";"289,976"
"24.02.2017";"289,859"
"23.02.2017";"289,818"
"22.02.2017";"289,642"
"21.02.2017";"289,514"
"17.02.2017";"289,169"
"16.02.2017";"289,097"
"15.02.2017";"288,923"
"14.02.2017";"288,698"
"13.02.2017";"288,505"
"10.02.2017";"288,241"
"09.02.2017";"288,125"
"08.02.2017";"287,992"
"07.02.2017";"288,049"
"06.02.2017";"287,993"
"03.02.2017";"287,781"
"02.02.2017";"287,488"
"01.02.2017";"287,398"
"31.01.2017";"287,345"
"30.01.2017";"287,483"
"27.01.2017";"287,649"
"26.01.2017";"287,692"
"25.01.2017";"287,628"
"24.01.2017";"287,394"
"23.01.2017";"287,364"
"20.01.2017";"287,188"
"19.01.2017";"287,159"
"18.01.2017";"287,089"
"17.01.2017";"286,933"
"16.01.2017";"286,933"
"13.01.2017";"286,835"
"12.01.2017";"286,65"
"11.01.2017";"286,832"
"10.01.2017";"286,759"
"09.01.2017";"286,759"
"06.01.2017";"286,691"
"05.01.2017";"286,75"
"04.01.2017";"286,457"
"03.01.2017";"285,983"
"31.12.2016";"285,229"
"30.12.2016";"285,193"
"29.12.2016";"285,179"
"28.12.2016";"285,084"
"27.12.2016";"284,811"
"23.12.2016";"284,862"
"22.12.2016";"284,694"
"21.12.2016";"284,595"
"20.12.2016";"284,482"
"19.12.2016";"284,355"
"16.12.2016";"284,128"
"15.12.2016";"283,889"
"14.12.2016";"284,043"
"13.12.2016";"283,623"
"12.12.2016";"282,835"
"09.12.2016";"282,37"
"08.12.2016";"282,036"
"07.12.2016";"281,638"
"06.12.2016";"280,826"
"05.12.2016";"280,218"
"02.12.2016";"280,108"
"01.12.2016";"280,064"
"30.11.2016";"280,012"
"29.11.2016";"279,798"
"28.11.2016";"279,782"
"25.11.2016";"279,761"
"23.11.2016";"279,536"
"22.11.2016";"279,608"
"21.11.2016";"278,863"
"18.11.2016";"278,922"
"17.11.2016";"279,439"
"16.11.2016";"279,635"
"15.11.2016";"279,919"
"14.11.2016";"279,449"
"11.11.2016";"280,628"
"10.11.2016";"281,598"
"09.11.2016";"281,471"
"08.11.2016";"282,021"
"07.11.2016";"282,008"
"04.11.2016";"281,563"
"03.11.2016";"281,816"
"02.11.2016";"281,969"
"01.11.2016";"282,332"
"31.10.2016";"282,639"
"28.10.2016";"282,706"
"27.10.2016";"283,07"
"26.10.2016";"283,396"
"25.10.2016";"283,65"
"24.10.2016";"283,465"
"21.10.2016";"283,078"
"20.10.2016";"282,873"
"19.10.2016";"282,425"
"18.10.2016";"282,014"
"17.10.2016";"281,585"
"14.10.2016";"281,347"
"13.10.2016";"281,149"
"12.10.2016";"281,197"
"11.10.2016";"281,145"
"10.10.2016";"281,005"
"07.10.2016";"280,846"
"06.10.2016";"280,94"
"05.10.2016";"280,729"
"04.10.2016";"280,752"
"03.10.2016";"280,381"
"30.09.2016";"280,123"
"29.09.2016";"280,527"
"28.09.2016";"280,241"
"27.09.2016";"280,059"
"26.09.2016";"280,412"
"23.09.2016";"280,604"
"22.09.2016";"280,521"
"21.09.2016";"279,68"
"20.09.2016";"279,564"
"19.09.2016";"279,522"
"16.09.2016";"279,369"
"15.09.2016";"279,646"
"14.09.2016";"279,876"
"13.09.2016";"280,374"
"12.09.2016";"280,287"
"09.09.2016";"281,73"
"08.09.2016";"282,366"
"07.09.2016";"282,417"
"06.09.2016";"282,231"
"02.09.2016";"281,594"
"01.09.2016";"281,554"
"31.08.2016";"281,502"
"30.08.2016";"281,08"
"29.08.2016";"280,748"
"26.08.2016";"280,743"
"25.08.2016";"280,59"
"24.08.2016";"280,44"
"23.08.2016";"280,217"
"22.08.2016";"280,002"
"19.08.2016";"279,86"
"18.08.2016";"279,877"
"17.08.2016";"279,741"
"16.08.2016";"279,72"
"15.08.2016";"279,643"
"12.08.2016";"279,343"
"11.08.2016";"279,125"
"10.08.2016";"278,939"
"09.08.2016";"278,656"
"08.08.2016";"278,194"
"05.08.2016";"277,727"
"04.08.2016";"277,261"
"03.08.2016";"276,722"
"02.08.2016";"276,862"
"01.08.2016";"277,09"
"31.07.2016";"276,815"
"29.07.2016";"276,75"
"28.07.2016";"276,609"
"27.07.2016";"276,609"
"26.07.2016";"276,38"
"25.07.2016";"276,521"
"22.07.2016";"276,229"
"21.07.2016";"275,98"
"20.07.2016";"275,47"
"19.07.2016";"275,249"
"18.07.2016";"275,34"
"15.07.2016";"275,196"
"14.07.2016";"275,135"
"13.07.2016";"274,691"
"12.07.2016";"274,083"
"11.07.2016";"273,045"
"08.07.2016";"272,181"
"07.07.2016";"271,733"
"06.07.2016";"271,635"
"05.07.2016";"272,09"
"04.07.2016";"272,465"
"01.07.2016";"271,8"
"30.06.2016";"270,743"
"29.06.2016";"270,361"
"28.06.2016";"268,876"
"27.06.2016";"268,124"
"24.06.2016";"268,991"
"23.06.2016";"273,013"
"22.06.2016";"272,523"
"21.06.2016";"272,249"
"20.06.2016";"272,007"
"17.06.2016";"270,859"
"16.06.2016";"270,603"
"15.06.2016";"271,253"
"14.06.2016";"270,922"
"13.06.2016";"272,49"
"10.06.2016";"273,698"
"09.06.2016";"274,142"
"08.06.2016";"273,848"
"07.06.2016";"273,405"
"06.06.2016";"272,789"
"03.06.2016";"272,44"
"02.06.2016";"272,007"
"01.06.2016";"271,715"
"31.05.2016";"271,659"
"30.05.2016";"271,301"
"27.05.2016";"271,413"
"26.05.2016";"271,426"
"25.05.2016";"271,057"
"24.05.2016";"270,343"
"23.05.2016";"269,986"
"20.05.2016";"269,856"
"19.05.2016";"269,721"
"18.05.2016";"269,949"
"17.05.2016";"269,954"
"16.05.2016";"269,484"
"13.05.2016";"269,437"
"12.05.2016";"269,452"
"11.05.2016";"269,462"
"10.05.2016";"269,514"
"09.05.2016";"269,832"
"06.05.2016";"270,092"
"05.05.2016";"270,352"
"04.05.2016";"270,336"
"03.05.2016";"270,915"
"02.05.2016";"271,187"
"30.04.2016";"271,409"
"29.04.2016";"271,372"
"28.04.2016";"271,348"
"27.04.2016";"271,312"
"26.04.2016";"271,521"
"25.04.2016";"271,655"
"22.04.2016";"271,843"
"21.04.2016";"271,013"
"20.04.2016";"270,417"
"19.04.2016";"270,154"
"18.04.2016";"269,294"
"15.04.2016";"269,265"
"14.04.2016";"268,99"
"13.04.2016";"268,37"
"12.04.2016";"267,397"
"11.04.2016";"266,985"
"08.04.2016";"266,769"
"07.04.2016";"266,869"
"06.04.2016";"266,857"
"05.04.2016";"266,789"
"04.04.2016";"266,81"
"01.04.2016";"266,326"
"31.03.2016";"266,14"
"30.03.2016";"265,976"
"29.03.2016";"265,689"
"28.03.2016";"265,762"
"24.03.2016";"265,61"
"23.03.2016";"265,932"
"22.03.2016";"265,565"
"21.03.2016";"265,353"
"18.03.2016";"264,963"
"17.03.2016";"264,745"
"16.03.2016";"264,638"
"15.03.2016";"264,977"
"14.03.2016";"266,215"
"11.03.2016";"264,608"
"10.03.2016";"261,86"
"09.03.2016";"260,478"
"08.03.2016";"260,561"
"07.03.2016";"260,414"
"04.03.2016";"259,837"
"03.03.2016";"258,885"
"02.03.2016";"258,394"
"01.03.2016";"257,354"
"29.02.2016";"256,359"
"26.02.2016";"256,024"
"25.02.2016";"255,554"
"24.02.2016";"256,047"
"23.02.2016";"256,325"
"22.02.2016";"255,933"
"19.02.2016";"255,314"
"18.02.2016";"255,525"
"17.02.2016";"254,054"
"16.02.2016";"253,267"
"12.02.2016";"251,986"
"11.02.2016";"252,785"
"10.02.2016";"254,424"
"09.02.2016";"254,178"
"08.02.2016";"255,616"
"05.02.2016";"257,072"
"04.02.2016";"257,256"
"03.02.2016";"257,32"
"02.02.2016";"258,129"
"01.02.2016";"258,65"
"31.01.2016";"258,533"
"29.01.2016";"258,467"
"28.01.2016";"257,733"
"27.01.2016";"256,979"
"26.01.2016";"256,161"
"25.01.2016";"256,429"
"22.01.2016";"255,952"
"21.01.2016";"254,103"
"20.01.2016";"253,784"
"19.01.2016";"255,57"
"15.01.2016";"256,827"
"14.01.2016";"257,533"
"13.01.2016";"258,85"
"12.01.2016";"259,18"
"11.01.2016";"259,858"
"08.01.2016";"260,373"
"07.01.2016";"259,943"
"06.01.2016";"261,049"
"05.01.2016";"261,083"
"04.01.2016";"261,303"
"31.12.2015";"261,503"
"30.12.2015";"261,385"
"29.12.2015";"262,807"
"28.12.2015";"262,545"
"24.12.2015";"262,631"
"23.12.2015";"262,598"
"22.12.2015";"262,659"
"21.12.2015";"262,787"
"18.12.2015";"262,824"
"17.12.2015";"263,215"
"16.12.2015";"262,786"
"15.12.2015";"262,337"
"14.12.2015";"261,628"
"11.12.2015";"263,246"
"10.12.2015";"264,655"
"09.12.2015";"265,166"
"08.12.2015";"266,027"
"07.12.2015";"266,725"
"04.12.2015";"266,68"
"03.12.2015";"267,13"
"02.12.2015";"267,623"
"01.12.2015";"267,871"
"30.11.2015";"267,84"
"27.11.2015";"267,741"
"25.11.2015";"267,81"
"24.11.2015";"268,251"
"23.11.2015";"268,429"
"20.11.2015";"268,44"
"19.11.2015";"268,224"
"18.11.2015";"267,861"
"17.11.2015";"267,636"
"16.11.2015";"267,253"
"13.11.2015";"267,259"
"12.11.2015";"267,547"
"10.11.2015";"267,772"
"09.11.2015";"267,776"
"06.11.2015";"267,758"
"05.11.2015";"267,931"
"04.11.2015";"268,007"
"03.11.2015";"267,295"
"02.11.2015";"266,511"
"31.10.2015";"266,281"
"30.10.2015";"266,243"
"29.10.2015";"266,142"
"28.10.2015";"266,047"
"27.10.2015";"265,748"
"26.10.2015";"265,664"
"23.10.2015";"264,874"
"22.10.2015";"263,999"
"21.10.2015";"263,716"
"20.10.2015";"263,734"
"19.10.2015";"263,673"
"16.10.2015";"263,317"
"15.10.2015";"262,729"
"14.10.2015";"262,559"
"13.10.2015";"262,827"
"12.10.2015";"263,058"
"09.10.2015";"262,581"
"08.10.2015";"261,878"
"07.10.2015";"261,899"
"06.10.2015";"260,845"
"05.10.2015";"259,826"
"02.10.2015";"258,971"
"01.10.2015";"258,789"
"30.09.2015";"258,252"
"29.09.2015";"257,657"
"28.09.2015";"259,068"
"25.09.2015";"260,448"
"24.09.2015";"260,724"
"23.09.2015";"261,613"
"22.09.2015";"262,195"
"21.09.2015";"263,341"
"18.09.2015";"264,035"
"17.09.2015";"264,113"
"16.09.2015";"264,023"
"15.09.2015";"263,925"
"14.09.2015";"264,355"
"11.09.2015";"264,593"
"10.09.2015";"264,704"
"09.09.2015";"265,078"
"08.09.2015";"264,663"
"04.09.2015";"264,565"
"03.09.2015";"264,698"
"02.09.2015";"264,684"
"01.09.2015";"264,785"
"31.08.2015";"264,755"
"28.08.2015";"264,928"
"27.08.2015";"264,596"
"26.08.2015";"263,696"
"25.08.2015";"263,366"
"24.08.2015";"262,995"
"21.08.2015";"264,793"
"20.08.2015";"265,375"
"19.08.2015";"265,908"
"18.08.2015";"266,216"
"17.08.2015";"266,415"
"14.08.2015";"266,489"
"13.08.2015";"266,452"
"12.08.2015";"266,206"
"11.08.2015";"266,658"
"10.08.2015";"266,313"
"07.08.2015";"266,436"
"06.08.2015";"266,69"
"05.08.2015";"267,106"
"04.08.2015";"267,149"
"03.08.2015";"267,327"
"31.07.2015";"267,3"
"30.07.2015";"267,101"
"29.07.2015";"266,961"
"28.07.2015";"267,094"
"27.07.2015";"267,277"
"24.07.2015";"267,705"
"23.07.2015";"267,883"
"22.07.2015";"267,938"
"21.07.2015";"268,286"
"20.07.2015";"268,369"
"17.07.2015";"267,854"
"16.07.2015";"267,131"
"15.07.2015";"266,41"
"14.07.2015";"266,098"
"13.07.2015";"265,831"
"10.07.2015";"264,787"
"09.07.2015";"263,687"
"08.07.2015";"263,382"
"07.07.2015";"264,108"
"06.07.2015";"264,301"
"02.07.2015";"265,248"
"01.07.2015";"264,988"
"30.06.2015";"264,256"
"29.06.2015";"264,326"
"26.06.2015";"266,484"
"25.06.2015";"266,359"
"23.06.2015";"266,34"
"22.06.2015";"265,204"
"19.06.2015";"263,879"
"18.06.2015";"263,484"
"17.06.2015";"264,174"
"16.06.2015";"264,405"
"15.06.2015";"265,402"
"12.06.2015";"266,56"
"11.06.2015";"266,83"
"10.06.2015";"266,376"
"09.06.2015";"266,906"
"08.06.2015";"267,495"
"05.06.2015";"267,705"
"04.06.2015";"267,932"
"03.06.2015";"268,476"
"02.06.2015";"268,902"
"01.06.2015";"269,256"
"29.05.2015";"269,188"
"28.05.2015";"269,221"
"27.05.2015";"269,275"
"26.05.2015";"269,319"
"22.05.2015";"269,293"
"21.05.2015";"269,239"
"20.05.2015";"269,315"
"19.05.2015";"269,218"
"18.05.2015";"268,904"
"15.05.2015";"268,83"
"14.05.2015";"268,394"
"13.05.2015";"268,403"
"12.05.2015";"267,946"
"11.05.2015";"268,308"
"08.05.2015";"268,1"
"07.05.2015";"267,483"
"06.05.2015";"268,078"
"05.05.2015";"268,676"
"04.05.2015";"268,756"
"01.05.2015";"268,844"
"30.04.2015";"268,796"
"29.04.2015";"269,075"
"28.04.2015";"269,244"
"27.04.2015";"269,011"
"24.04.2015";"268,657"
"23.04.2015";"268,464"
"22.04.2015";"268,136"
"21.04.2015";"268,114"
"20.04.2015";"268,459"
"17.04.2015";"268,505"
"16.04.2015";"269,011"
"15.04.2015";"269,478"
"14.04.2015";"269,439"
"13.04.2015";"269,57"
"10.04.2015";"269,396"
"09.04.2015";"269,268"
"08.04.2015";"268,775"
"07.04.2015";"268,286"
"06.04.2015";"267,97"
"02.04.2015";"267,819"
"01.04.2015";"267,717"
"31.03.2015";"267,399"
"30.03.2015";"267,297"
"27.03.2015";"267,084"
"26.03.2015";"266,629"
"25.03.2015";"266,514"
"24.03.2015";"266,396"
"23.03.2015";"266,492"
"20.03.2015";"266,444"
"19.03.2015";"266,274"
"18.03.2015";"266,401"
"17.03.2015";"266,665"
"16.03.2015";"267,482"
"13.03.2015";"267,813"
"12.03.2015";"268,05"
"11.03.2015";"268,034"
"10.03.2015";"267,986"
"09.03.2015";"268,284"
"06.03.2015";"268,365"
"05.03.2015";"268,266"
"04.03.2015";"267,839"
"03.03.2015";"267,795"
"02.03.2015";"267,555"
"27.02.2015";"267,668"
"26.02.2015";"267,31"
"25.02.2015";"266,847"
"24.02.2015";"266,509"
"23.02.2015";"266,014"
"20.02.2015";"265,499"
"19.02.2015";"265,187"
"18.02.2015";"265,031"
"17.02.2015";"264,667"
"13.02.2015";"264,378"
"12.02.2015";"263,866"
"11.02.2015";"263,554"
"10.02.2015";"263,554"
"09.02.2015";"263,276"
"06.02.2015";"263,364"
"05.02.2015";"262,979"
"04.02.2015";"262,899"
"03.02.2015";"262,698"
"02.02.2015";"262,053"
"30.01.2015";"262,09"
"29.01.2015";"261,971"
"28.01.2015";"262,003"
"27.01.2015";"262,234"
"26.01.2015";"262,392"
"23.01.2015";"262,442"
"22.01.2015";"261,315"
"21.01.2015";"260,823"
"20.01.2015";"260,794"
"16.01.2015";"260,258"
"15.01.2015";"260,53"
"14.01.2015";"260,42"
"13.01.2015";"260,321"
"12.01.2015";"260,237"
"09.01.2015";"260,065"
"08.01.2015";"259,823"
"07.01.2015";"259,55"
"06.01.2015";"259,635"
"05.01.2015";"259,853"
"02.01.2015";"259,719"
"31.12.2014";"259,543"
"30.12.2014";"259,483"
"29.12.2014";"259,444"
"26.12.2014";"259,392"
"24.12.2014";"259,313"
"23.12.2014";"259,266"
"22.12.2014";"259,201"
"19.12.2014";"259,24"
"18.12.2014";"259,035"
"17.12.2014";"258,468"
"16.12.2014";"258,616"
"15.12.2014";"259,42"
"12.12.2014";"259,691"
"11.12.2014";"260,1"
"10.12.2014";"260,529"
"09.12.2014";"260,949"
"08.12.2014";"261,414"
"05.12.2014";"261,218"
"04.12.2014";"261,07"
"03.12.2014";"260,852"
"02.12.2014";"260,687"
"01.12.2014";"260,602"
"28.11.2014";"260,584"
"26.11.2014";"260,32"
"25.11.2014";"260,176"
"24.11.2014";"259,972"
"21.11.2014";"259,622"
"20.11.2014";"259,252"
"19.11.2014";"259,556"
"18.11.2014";"259,73"
"17.11.2014";"259,702"
"14.11.2014";"259,548"
"13.11.2014";"260,181"
"12.11.2014";"260,195"
"10.11.2014";"259,733"
"07.11.2014";"259,355"
"06.11.2014";"259,156"
"05.11.2014";"258,816"
"04.11.2014";"258,645"
"03.11.2014";"258,39"
"31.10.2014";"258,07"
"30.10.2014";"257,794"
"29.10.2014";"258,138"
"28.10.2014";"257,967"
"27.10.2014";"257,878"
"24.10.2014";"257,454"
"23.10.2014";"257,077"
"22.10.2014";"256,758"
"21.10.2014";"256,028"
"20.10.2014";"255,28"
"17.10.2014";"255,051"
"16.10.2014";"254,041"
"15.10.2014";"255,761"
"14.10.2014";"256,35"
"10.10.2014";"257,062"
"09.10.2014";"257,744"
"08.10.2014";"257,683"
"07.10.2014";"258,047"
"06.10.2014";"258,225"
"03.10.2014";"257,808"
"02.10.2014";"257,754"
"01.10.2014";"258,032"
"30.09.2014";"257,646"
"29.09.2014";"257,605"
"26.09.2014";"258,521"
"25.09.2014";"259,096"
"24.09.2014";"259,344"
"23.09.2014";"259,634"
"22.09.2014";"259,807"
"19.09.2014";"260,164"
"18.09.2014";"259,808"
"17.09.2014";"259,645"
"16.09.2014";"259,527"
"15.09.2014";"259,83"
"12.09.2014";"259,897"
"11.09.2014";"259,861"
"10.09.2014";"259,655"
"09.09.2014";"259,796"
"08.09.2014";"260,057"
"05.09.2014";"259,942"
"04.09.2014";"259,89"
"03.09.2014";"259,89"
"02.09.2014";"260,016"
"29.08.2014";"259,926"
"28.08.2014";"259,939"
"27.08.2014";"260,092"
"26.08.2014";"259,846"
"25.08.2014";"259,375"
"22.08.2014";"259,141"
"21.08.2014";"258,96"
"20.08.2014";"258,718"
"19.08.2014";"258,546"
"18.08.2014";"258,036"
"15.08.2014";"257,761"
"14.08.2014";"257,345"
"13.08.2014";"256,942"
"12.08.2014";"256,564"
"11.08.2014";"256,083"
"08.08.2014";"255,578"
"07.08.2014";"256,459"
"06.08.2014";"256,512"
"05.08.2014";"257,421"
"04.08.2014";"257,609"
"01.08.2014";"257,609"
"31.07.2014";"258,494"
"30.07.2014";"259,064"
"29.07.2014";"259,103"
"28.07.2014";"259,081"
"25.07.2014";"258,952"
"24.07.2014";"258,921"
"23.07.2014";"258,83"
"22.07.2014";"258,58"
"21.07.2014";"258,563"
"18.07.2014";"258,547"
"17.07.2014";"258,664"
"16.07.2014";"258,681"
"15.07.2014";"258,421"
"14.07.2014";"258,562"
"11.07.2014";"258,574"
"10.07.2014";"258,443"
"09.07.2014";"259,121"
"08.07.2014";"259,543"
"07.07.2014";"259,757"
"03.07.2014";"259,586"
"02.07.2014";"259,433"
"01.07.2014";"259,267"
"30.06.2014";"259,31"
"27.06.2014";"259,637"
"26.06.2014";"259,991"
"25.06.2014";"260,16"
"24.06.2014";"260,299"
"23.06.2014";"260,302"
"20.06.2014";"260,327"
"19.06.2014";"260,299"
"18.06.2014";"259,896"
"17.06.2014";"259,825"
"16.06.2014";"259,824"
"13.06.2014";"259,84"
"12.06.2014";"259,965"
"11.06.2014";"259,955"
"10.06.2014";"260,091"
"09.06.2014";"259,933"
"06.06.2014";"259,365"
"05.06.2014";"258,461"
"04.06.2014";"258,118"
"03.06.2014";"258,015"
"02.06.2014";"258,001"
"30.05.2014";"257,738"
"29.05.2014";"257,767"
"28.05.2014";"257,685"
"27.05.2014";"257,489"
"23.05.2014";"256,804"
"22.05.2014";"256,699"
"21.05.2014";"256,662"
"20.05.2014";"256,891"
"19.05.2014";"257,071"
"16.05.2014";"257,036"
"15.05.2014";"257,359"
"14.05.2014";"257,736"
"13.05.2014";"257,771"
"12.05.2014";"257,434"
"09.05.2014";"257,146"
"08.05.2014";"256,92"
"07.05.2014";"256,555"
"06.05.2014";"256,445"
"05.05.2014";"256,363"
"02.05.2014";"256,22"
"01.05.2014";"256,042"
"30.04.2014";"255,927"
"29.04.2014";"255,741"
"28.04.2014";"255,554"
"25.04.2014";"255,5"
"24.04.2014";"255,459"
"23.04.2014";"255,288"
"22.04.2014";"255,132"
"21.04.2014";"255,029"
"17.04.2014";"254,867"
"16.04.2014";"254,816"
"15.04.2014";"254,854"
"14.04.2014";"254,776"
"11.04.2014";"254,777"
"10.04.2014";"254,845"
"09.04.2014";"254,595"
"08.04.2014";"254,468"
"07.04.2014";"254,447"
"04.04.2014";"254,296"
"03.04.2014";"253,984"
"02.04.2014";"253,838"
"01.04.2014";"253,703"
"31.03.2014";"253,493"
"28.03.2014";"253,292"
"27.03.2014";"253,178"
"26.03.2014";"253,096"
"25.03.2014";"253,027"
"24.03.2014";"253,03"
"21.03.2014";"252,853"
"20.03.2014";"252,728"
"19.03.2014";"252,812"
"18.03.2014";"252,682"
"17.03.2014";"252,517"
"14.03.2014";"252,339"
"13.03.2014";"252,732"
"12.03.2014";"252,753"
"11.03.2014";"252,925"
"10.03.2014";"252,851"
"07.03.2014";"252,663"
"06.03.2014";"252,515"
"05.03.2014";"252,341"
"04.03.2014";"252,032"
"03.03.2014";"251,804"
"28.02.2014";"251,814"
"27.02.2014";"251,558"
"26.02.2014";"251,405"
"25.02.2014";"251,154"
"24.02.2014";"250,836"
"21.02.2014";"250,504"
"20.02.2014";"250,273"
"19.02.2014";"250,347"
"18.02.2014";"250,111"
"14.02.2014";"249,648"
"13.02.2014";"249,513"
"12.02.2014";"249,468"
"11.02.2014";"249,315"
"10.02.2014";"248,957"
"07.02.2014";"248,554"
"06.02.2014";"248,133"
"05.02.2014";"247,904"
"04.02.2014";"247,597"
"03.02.2014";"247,694"
"31.01.2014";"247,619"
"30.01.2014";"247,623"
"29.01.2014";"247,856"
"28.01.2014";"247,794"
"27.01.2014";"247,616"
"24.01.2014";"247,963"
"23.01.2014";"248,62"
"22.01.2014";"248,899"
"21.01.2014";"248,851"
"17.01.2014";"248,47"
"16.01.2014";"248,285"
"15.01.2014";"248,014"
"14.01.2014";"247,865"
"13.01.2014";"247,948"
"10.01.2014";"247,699"
"09.01.2014";"247,698"
"08.01.2014";"247,68"
"07.01.2014";"247,587"
"06.01.2014";"247,255"
"03.01.2014";"246,701"
"02.01.2014";"246,442"
"31.12.2013";"246,066"
"30.12.2013";"246,027"
"27.12.2013";"245,883"
"26.12.2013";"245,868"
"24.12.2013";"245,786"
"23.12.2013";"245,762"
"20.12.2013";"245,612"
"19.12.2013";"245,486"
"18.12.2013";"245,256"
"17.12.2013";"245,132"
"16.12.2013";"245,032"
"13.12.2013";"244,874"
"12.12.2013";"244,835"
"11.12.2013";"244,807"
"10.12.2013";"244,71"
"09.12.2013";"244,533"
"06.12.2013";"244,357"
"05.12.2013";"244,447"
"04.12.2013";"244,557"
"03.12.2013";"244,659"
"02.12.2013";"244,561"
"29.11.2013";"244,381"
"27.11.2013";"243,973"
"26.11.2013";"243,824"
"25.11.2013";"243,735"
"22.11.2013";"243,457"
"21.11.2013";"243,366"
"20.11.2013";"243,313"
"19.11.2013";"243,231"
"18.11.2013";"243,269"
"15.11.2013";"243,013"
"14.11.2013";"242,925"
"13.11.2013";"242,826"
"12.11.2013";"243,101"
"11.11.2013";"243,101"
"08.11.2013";"242,945"
"07.11.2013";"243,039"
"06.11.2013";"242,71"
"05.11.2013";"242,52"
"04.11.2013";"242,39"
"01.11.2013";"242,103"
"31.10.2013";"241,911"
"30.10.2013";"241,684"
"29.10.2013";"241,421"
"28.10.2013";"241,167"
"25.10.2013";"240,966"
"24.10.2013";"240,984"
"23.10.2013";"241,056"
"22.10.2013";"240,983"
"21.10.2013";"240,813"
"18.10.2013";"240,53"
"17.10.2013";"240,246"
"16.10.2013";"239,934"
"15.10.2013";"239,827"
"14.10.2013";"239,426"
"10.10.2013";"238,797"
"09.10.2013";"238,498"
"08.10.2013";"238,438"
"07.10.2013";"238,245"
"04.10.2013";"237,91"
"03.10.2013";"237,646"
"02.10.2013";"237,384"
"01.10.2013";"237,032"
"30.09.2013";"236,769"
"27.09.2013";"236,997"
"26.09.2013";"236,97"
"25.09.2013";"236,921"
"24.09.2013";"236,844"
"23.09.2013";"236,857"
"20.09.2013";"236,762"
"19.09.2013";"236,709"
"18.09.2013";"235,96"
"17.09.2013";"235,774"
"16.09.2013";"235,653"
"13.09.2013";"235,292"
"12.09.2013";"235,304"
"11.09.2013";"235,271"
"10.09.2013";"235,074"
"09.09.2013";"234,759"
"06.09.2013";"234,562"
"05.09.2013";"234,525"
"04.09.2013";"234,492"
"03.09.2013";"234,487"
"02.09.2013";"234,241"
"30.08.2013";"234,008"
"29.08.2013";"233,907"
"28.08.2013";"233,684"
"27.08.2013";"233,883"
"26.08.2013";"233,996"
"23.08.2013";"233,827"
"22.08.2013";"233,75"
"21.08.2013";"233,875"
"20.08.2013";"234,018"
"19.08.2013";"234,471"
"16.08.2013";"234,559"
"15.08.2013";"234,709"
"14.08.2013";"234,829"
"13.08.2013";"234,711"
"12.08.2013";"234,534"
"09.08.2013";"234,331"
"08.08.2013";"234,196"
"07.08.2013";"234,06"
"06.08.2013";"234,097"
"05.08.2013";"233,891"
"02.08.2013";"233,682"
"01.08.2013";"233,548"
"31.07.2013";"233,063"
"30.07.2013";"232,807"
"29.07.2013";"232,667"
"26.07.2013";"232,552"
"25.07.2013";"232,537"
"24.07.2013";"232,736"
"23.07.2013";"232,67"
"22.07.2013";"232,269"
"19.07.2013";"231,768"
"18.07.2013";"231,462"
"17.07.2013";"231,166"
"16.07.2013";"231,069"
"15.07.2013";"230,89"
"12.07.2013";"230,759"
"11.07.2013";"230,819"
"10.07.2013";"230,341"
"09.07.2013";"230,433"
"08.07.2013";"229,788"
"05.07.2013";"229,083"
"04.07.2013";"228,5"
"03.07.2013";"227,893"
"02.07.2013";"228,843"
"01.07.2013";"228,543"
"28.06.2013";"228,242"
"27.06.2013";"228,154"
"26.06.2013";"227,155"
"25.06.2013";"226,318"
"24.06.2013";"226,409"
"21.06.2013";"228,325"
"20.06.2013";"228,753"
"19.06.2013";"230,512"
"18.06.2013";"230,434"
"17.06.2013";"230,32"
"14.06.2013";"229,758"
"13.06.2013";"229,014"
"12.06.2013";"229,876"
"11.06.2013";"229,787"
"10.06.2013";"231,103"
"07.06.2013";"230,676"
"06.06.2013";"230,793"
"05.06.2013";"231,848"
"04.06.2013";"232,553"
"03.06.2013";"232,482"
"31.05.2013";"233,046"
"30.05.2013";"233,52"
"29.05.2013";"233,915"
"28.05.2013";"234,4"
"27.05.2013";"234,16"
"24.05.2013";"234,049"
"23.05.2013";"234,218"
"22.05.2013";"234,664"
"21.05.2013";"234,442"
"20.05.2013";"234,387"
"17.05.2013";"234,149"
"16.05.2013";"233,96"
"15.05.2013";"233,709"
"14.05.2013";"233,761"
"13.05.2013";"234,173"
"10.05.2013";"234,3"
"09.05.2013";"234,266"
"08.05.2013";"234,216"
"07.05.2013";"233,932"
"06.05.2013";"233,419"
"03.05.2013";"233,32"
"02.05.2013";"232,846"
"01.05.2013";"232,774"
"30.04.2013";"232,632"
"29.04.2013";"232,216"
"26.04.2013";"231,492"
"25.04.2013";"231,299"
"24.04.2013";"231,091"
"23.04.2013";"230,643"
"22.04.2013";"230,266"
"19.04.2013";"229,901"
"18.04.2013";"229,824"
"17.04.2013";"229,97"
"16.04.2013";"229,809"
"15.04.2013";"229,855"
"12.04.2013";"229,753"
"11.04.2013";"229,718"
"10.04.2013";"229,321"
"09.04.2013";"228,731"
"08.04.2013";"228,3"
"05.04.2013";"227,945"
"04.04.2013";"227,802"
"03.04.2013";"227,553"
"02.04.2013";"227,103"
"01.04.2013";"226,927"
"31.03.2013";"226,887"
"28.03.2013";"226,785"
"27.03.2013";"227,05"
"26.03.2013";"227,479"
