sep=;
"Date";"Line(Q.MERG0BC)"
"06.03.2017";"287,768"
"03.03.2017";"287,756"
"02.03.2017";"287,789"
"01.03.2017";"288,004"
"28.02.2017";"289,413"
"27.02.2017";"289,159"
"24.02.2017";"289,553"
"23.02.2017";"288,473"
"22.02.2017";"287,929"
"21.02.2017";"287,653"
"17.02.2017";"287,582"
"16.02.2017";"287,118"
"15.02.2017";"286,375"
"14.02.2017";"286,662"
"13.02.2017";"287,003"
"10.02.2017";"287,158"
"09.02.2017";"287,318"
"08.02.2017";"287,904"
"07.02.2017";"287,253"
"06.02.2017";"286,924"
"03.02.2017";"285,86"
"02.02.2017";"285,963"
"01.02.2017";"285,664"
"31.01.2017";"286,036"
"30.01.2017";"285,757"
"27.01.2017";"285,77"
"26.01.2017";"285,305"
"25.01.2017";"285,16"
"24.01.2017";"285,916"
"23.01.2017";"286,689"
"20.01.2017";"285,685"
"19.01.2017";"285,823"
"18.01.2017";"286,664"
"17.01.2017";"287,505"
"16.01.2017";"286,826"
"13.01.2017";"286,649"
"12.01.2017";"286,959"
"11.01.2017";"286,759"
"10.01.2017";"286,634"
"09.01.2017";"286,664"
"06.01.2017";"286,144"
"05.01.2017";"286,814"
"04.01.2017";"285,755"
"03.01.2017";"285,556"
"31.12.2016";"285,666"
"30.12.2016";"285,656"
"29.12.2016";"285,29"
"28.12.2016";"284,838"
"27.12.2016";"284,091"
"23.12.2016";"284,165"
"22.12.2016";"283,886"
"21.12.2016";"283,875"
"20.12.2016";"283,407"
"19.12.2016";"283,646"
"16.12.2016";"282,714"
"15.12.2016";"282,787"
"14.12.2016";"283,428"
"13.12.2016";"283,487"
"12.12.2016";"283,112"
"09.12.2016";"283,3"
"08.12.2016";"283,937"
"07.12.2016";"284,372"
"06.12.2016";"283,562"
"05.12.2016";"283,684"
"02.12.2016";"283,643"
"01.12.2016";"282,956"
"30.11.2016";"283,889"
"29.11.2016";"284,52"
"28.11.2016";"284,303"
"25.11.2016";"283,557"
"23.11.2016";"283,42"
"22.11.2016";"283,918"
"21.11.2016";"283,568"
"18.11.2016";"283,605"
"17.11.2016";"284,45"
"16.11.2016";"285,033"
"15.11.2016";"284,904"
"14.11.2016";"284,68"
"11.11.2016";"286,266"
"10.11.2016";"286,402"
"09.11.2016";"287,131"
"08.11.2016";"289,55"
"07.11.2016";"289,939"
"04.11.2016";"290,279"
"03.11.2016";"289,834"
"02.11.2016";"290,215"
"01.11.2016";"290,002"
"31.10.2016";"289,998"
"28.10.2016";"289,755"
"27.10.2016";"289,908"
"26.10.2016";"290,838"
"25.10.2016";"291,603"
"24.10.2016";"291,519"
"21.10.2016";"291,827"
"20.10.2016";"291,775"
"19.10.2016";"291,538"
"18.10.2016";"291,363"
"17.10.2016";"290,941"
"14.10.2016";"290,469"
"13.10.2016";"291,284"
"12.10.2016";"290,654"
"11.10.2016";"290,881"
"10.10.2016";"291,055"
"07.10.2016";"291,105"
"06.10.2016";"291,159"
"05.10.2016";"291,361"
"04.10.2016";"291,912"
"03.10.2016";"292,604"
"30.09.2016";"292,707"
"29.09.2016";"293,366"
"28.09.2016";"293,279"
"27.09.2016";"293,351"
"26.09.2016";"292,878"
"23.09.2016";"292,576"
"22.09.2016";"292,27"
"21.09.2016";"291,255"
"20.09.2016";"291,058"
"19.09.2016";"290,736"
"16.09.2016";"290,607"
"15.09.2016";"290,466"
"14.09.2016";"290,702"
"13.09.2016";"290,299"
"12.09.2016";"291,163"
"09.09.2016";"291,43"
"08.09.2016";"292,606"
"07.09.2016";"293,841"
"06.09.2016";"293,767"
"02.09.2016";"292,825"
"01.09.2016";"293,344"
"31.08.2016";"293,449"
"30.08.2016";"293,494"
"29.08.2016";"293,557"
"26.08.2016";"292,594"
"25.08.2016";"293,115"
"24.08.2016";"293,384"
"23.08.2016";"293,406"
"22.08.2016";"293,283"
"19.08.2016";"292,556"
"18.08.2016";"293,018"
"17.08.2016";"292,537"
"16.08.2016";"292,22"
"15.08.2016";"292,556"
"12.08.2016";"292,936"
"11.08.2016";"292,234"
"10.08.2016";"292,921"
"09.08.2016";"292,234"
"08.08.2016";"291,435"
"05.08.2016";"291,112"
"04.08.2016";"291,721"
"03.08.2016";"290,636"
"02.08.2016";"290,78"
"01.08.2016";"291,626"
"31.07.2016";"292,152"
"29.07.2016";"292,117"
"28.07.2016";"291,501"
"27.07.2016";"291,512"
"26.07.2016";"290,794"
"25.07.2016";"290,855"
"22.07.2016";"290,759"
"21.07.2016";"290,557"
"20.07.2016";"290,37"
"19.07.2016";"290,546"
"18.07.2016";"290,189"
"15.07.2016";"289,866"
"14.07.2016";"290,54"
"13.07.2016";"291,135"
"12.07.2016";"290,15"
"11.07.2016";"290,811"
"08.07.2016";"291,021"
"07.07.2016";"290,312"
"06.07.2016";"290,138"
"05.07.2016";"290,183"
"04.07.2016";"288,73"
"01.07.2016";"288,465"
"30.06.2016";"287,563"
"29.06.2016";"287,404"
"28.06.2016";"287,047"
"27.06.2016";"286,935"
"24.06.2016";"285,537"
"23.06.2016";"284,606"
"22.06.2016";"284,997"
"21.06.2016";"284,813"
"20.06.2016";"284,952"
"17.06.2016";"285,293"
"16.06.2016";"285,93"
"15.06.2016";"285,713"
"14.06.2016";"285,558"
"13.06.2016";"285,696"
"10.06.2016";"285,659"
"09.06.2016";"285,291"
"08.06.2016";"284,804"
"07.06.2016";"284,514"
"06.06.2016";"284,195"
"03.06.2016";"284,277"
"02.06.2016";"282,979"
"01.06.2016";"282,519"
"31.05.2016";"282,419"
"30.05.2016";"282,245"
"27.05.2016";"282,239"
"26.05.2016";"282,271"
"25.05.2016";"281,486"
"24.05.2016";"281,444"
"23.05.2016";"281,524"
"20.05.2016";"281,475"
"19.05.2016";"281,548"
"18.05.2016";"281,238"
"17.05.2016";"282,679"
"16.05.2016";"282,657"
"13.05.2016";"283,228"
"12.05.2016";"282,638"
"11.05.2016";"283,145"
"10.05.2016";"282,912"
"09.05.2016";"282,904"
"06.05.2016";"282,748"
"05.05.2016";"283,018"
"04.05.2016";"282,551"
"03.05.2016";"282,518"
"02.05.2016";"281,607"
"30.04.2016";"282,029"
"29.04.2016";"282,001"
"28.04.2016";"281,759"
"27.04.2016";"281,333"
"26.04.2016";"280,544"
"25.04.2016";"280,776"
"22.04.2016";"280,866"
"21.04.2016";"280,776"
"20.04.2016";"280,83"
"19.04.2016";"281,1"
"18.04.2016";"280,977"
"15.04.2016";"281,155"
"14.04.2016";"280,545"
"13.04.2016";"280,547"
"12.04.2016";"280,059"
"11.04.2016";"280,635"
"08.04.2016";"280,603"
"07.04.2016";"281,061"
"06.04.2016";"280,228"
"05.04.2016";"280,529"
"04.04.2016";"279,736"
"01.04.2016";"279,302"
"31.03.2016";"279,234"
"30.03.2016";"278,633"
"29.03.2016";"278,799"
"28.03.2016";"278,016"
"24.03.2016";"277,658"
"23.03.2016";"277,922"
"22.03.2016";"277,03"
"21.03.2016";"276,823"
"18.03.2016";"277,109"
"17.03.2016";"276,424"
"16.03.2016";"275,554"
"15.03.2016";"275,258"
"14.03.2016";"275,066"
"11.03.2016";"274,127"
"10.03.2016";"273,796"
"09.03.2016";"273,729"
"08.03.2016";"274,337"
"07.03.2016";"273,196"
"04.03.2016";"272,996"
"03.03.2016";"273,199"
"02.03.2016";"272,604"
"01.03.2016";"272,414"
"29.02.2016";"273,059"
"26.02.2016";"272,408"
"25.02.2016";"272,87"
"24.02.2016";"272,373"
"23.02.2016";"272,197"
"22.02.2016";"271,948"
"19.02.2016";"271,859"
"18.02.2016";"271,588"
"17.02.2016";"270,589"
"16.02.2016";"270,799"
"12.02.2016";"270,952"
"11.02.2016";"272,296"
"10.02.2016";"272,218"
"09.02.2016";"272,093"
"08.02.2016";"272,598"
"05.02.2016";"271,673"
"04.02.2016";"271,581"
"03.02.2016";"271,543"
"02.02.2016";"271,93"
"01.02.2016";"271,043"
"31.01.2016";"271,597"
"29.01.2016";"271,561"
"28.01.2016";"270,812"
"27.01.2016";"270,646"
"26.01.2016";"270,745"
"25.01.2016";"270,569"
"22.01.2016";"270,33"
"21.01.2016";"270,438"
"20.01.2016";"270,866"
"19.01.2016";"271,073"
"15.01.2016";"271,478"
"14.01.2016";"271,257"
"13.01.2016";"272,271"
"12.01.2016";"271,847"
"11.01.2016";"271,431"
"08.01.2016";"271,83"
"07.01.2016";"271,654"
"06.01.2016";"271,729"
"05.01.2016";"270,838"
"04.01.2016";"270,856"
"31.12.2015";"270,293"
"30.12.2015";"270,008"
"29.12.2015";"270,025"
"28.12.2015";"270,794"
"24.12.2015";"270,538"
"23.12.2015";"270,234"
"22.12.2015";"270,587"
"21.12.2015";"271,131"
"18.12.2015";"271,157"
"17.12.2015";"270,813"
"16.12.2015";"270,08"
"15.12.2015";"270,264"
"14.12.2015";"270,909"
"11.12.2015";"272,306"
"10.12.2015";"271,605"
"09.12.2015";"271,906"
"08.12.2015";"271,783"
"07.12.2015";"272,197"
"04.12.2015";"271,358"
"03.12.2015";"270,946"
"02.12.2015";"273,114"
"01.12.2015";"273,173"
"30.11.2015";"272,333"
"27.11.2015";"272,281"
"25.11.2015";"272,059"
"24.11.2015";"271,93"
"23.11.2015";"271,807"
"20.11.2015";"271,734"
"19.11.2015";"271,806"
"18.11.2015";"271,342"
"17.11.2015";"271,281"
"16.11.2015";"271,031"
"13.11.2015";"270,895"
"12.11.2015";"270,516"
"10.11.2015";"270,543"
"09.11.2015";"270,17"
"06.11.2015";"270,23"
"05.11.2015";"271,264"
"04.11.2015";"271,338"
"03.11.2015";"271,348"
"02.11.2015";"271,652"
"31.10.2015";"271,969"
"30.10.2015";"271,958"
"29.10.2015";"271,702"
"28.10.2015";"272,915"
"27.10.2015";"273,425"
"26.10.2015";"273,025"
"23.10.2015";"272,451"
"22.10.2015";"272,759"
"21.10.2015";"272,315"
"20.10.2015";"271,598"
"19.10.2015";"272,097"
"16.10.2015";"272,153"
"15.10.2015";"272,052"
"14.10.2015";"272,427"
"13.10.2015";"271,652"
"12.10.2015";"271,214"
"09.10.2015";"270,965"
"08.10.2015";"270,714"
"07.10.2015";"271,118"
"06.10.2015";"270,963"
"05.10.2015";"270,51"
"02.10.2015";"271,072"
"01.10.2015";"270,467"
"30.09.2015";"270,223"
"29.09.2015";"270,402"
"28.09.2015";"270,591"
"25.09.2015";"270,184"
"24.09.2015";"271,022"
"23.09.2015";"270,982"
"22.09.2015";"271,251"
"21.09.2015";"270,252"
"18.09.2015";"271,239"
"17.09.2015";"269,867"
"16.09.2015";"268,979"
"15.09.2015";"269,267"
"14.09.2015";"270,672"
"11.09.2015";"270,673"
"10.09.2015";"270,22"
"09.09.2015";"270,595"
"08.09.2015";"270,337"
"04.09.2015";"270,895"
"03.09.2015";"270,155"
"02.09.2015";"269,635"
"01.09.2015";"269,85"
"31.08.2015";"269,744"
"28.08.2015";"270,003"
"27.08.2015";"269,963"
"26.08.2015";"269,607"
"25.08.2015";"270,18"
"24.08.2015";"272,071"
"21.08.2015";"272,101"
"20.08.2015";"272,05"
"19.08.2015";"271,543"
"18.08.2015";"271,095"
"17.08.2015";"271,77"
"14.08.2015";"271,204"
"13.08.2015";"271,325"
"12.08.2015";"272,072"
"11.08.2015";"272,265"
"10.08.2015";"271,111"
"07.08.2015";"271,909"
"06.08.2015";"271,141"
"05.08.2015";"270,85"
"04.08.2015";"271,728"
"03.08.2015";"272,258"
"31.07.2015";"271,619"
"30.07.2015";"271,02"
"29.07.2015";"270,742"
"28.07.2015";"270,998"
"27.07.2015";"271,323"
"24.07.2015";"271,031"
"23.07.2015";"270,883"
"22.07.2015";"270,416"
"21.07.2015";"270,122"
"20.07.2015";"269,857"
"17.07.2015";"270,031"
"16.07.2015";"269,668"
"15.07.2015";"269,511"
"14.07.2015";"268,889"
"13.07.2015";"268,585"
"10.07.2015";"268,482"
"09.07.2015";"269,964"
"08.07.2015";"271,15"
"07.07.2015";"271,159"
"06.07.2015";"270,343"
"02.07.2015";"268,968"
"01.07.2015";"268,72"
"30.06.2015";"269,547"
"29.06.2015";"269,55"
"26.06.2015";"268,089"
"25.06.2015";"269,055"
"23.06.2015";"268,828"
"22.06.2015";"269,225"
"19.06.2015";"270,33"
"18.06.2015";"269,395"
"17.06.2015";"270,01"
"16.06.2015";"270,111"
"15.06.2015";"269,862"
"12.06.2015";"269,808"
"11.06.2015";"269,597"
"10.06.2015";"268,38"
"09.06.2015";"269,213"
"08.06.2015";"270,027"
"05.06.2015";"269,88"
"04.06.2015";"270,857"
"03.06.2015";"270,285"
"02.06.2015";"271,67"
"01.06.2015";"272,91"
"29.05.2015";"274,053"
"28.05.2015";"273,657"
"27.05.2015";"273,665"
"26.05.2015";"273,631"
"22.05.2015";"272,526"
"21.05.2015";"272,801"
"20.05.2015";"272,242"
"19.05.2015";"272,299"
"18.05.2015";"272,676"
"15.05.2015";"273,493"
"14.05.2015";"272,114"
"13.05.2015";"271,871"
"12.05.2015";"272,064"
"11.05.2015";"272,356"
"08.05.2015";"273,622"
"07.05.2015";"272,953"
"06.05.2015";"272,441"
"05.05.2015";"273,236"
"04.05.2015";"273,97"
"01.05.2015";"274,286"
"30.04.2015";"275,086"
"29.04.2015";"275,498"
"28.04.2015";"276,716"
"27.04.2015";"277,361"
"24.04.2015";"277,339"
"23.04.2015";"276,955"
"22.04.2015";"276,715"
"21.04.2015";"277,584"
"20.04.2015";"277,787"
"17.04.2015";"278,334"
"16.04.2015";"278,032"
"15.04.2015";"277,954"
"14.04.2015";"277,908"
"13.04.2015";"277,422"
"10.04.2015";"277,148"
"09.04.2015";"277,037"
"08.04.2015";"277,728"
"07.04.2015";"277,459"
"06.04.2015";"277,112"
"02.04.2015";"277,108"
"01.04.2015";"277,464"
"31.03.2015";"276,695"
"30.03.2015";"276,338"
"27.03.2015";"276,469"
"26.03.2015";"275,617"
"25.03.2015";"276,711"
"24.03.2015";"277,057"
"23.03.2015";"276,701"
"20.03.2015";"276,596"
"19.03.2015";"276,059"
"18.03.2015";"276,088"
"17.03.2015";"274,841"
"16.03.2015";"274,496"
"13.03.2015";"274,659"
"12.03.2015";"274,963"
"11.03.2015";"274,861"
"10.03.2015";"274,63"
"09.03.2015";"273,823"
"06.03.2015";"273,269"
"05.03.2015";"274,652"
"04.03.2015";"274,432"
"03.03.2015";"274,552"
"02.03.2015";"274,956"
"27.02.2015";"275,776"
"26.02.2015";"275,728"
"25.02.2015";"276,075"
"24.02.2015";"275,728"
"23.02.2015";"274,821"
"20.02.2015";"273,893"
"19.02.2015";"273,832"
"18.02.2015";"274,147"
"17.02.2015";"273,301"
"13.02.2015";"274,408"
"12.02.2015";"274,752"
"11.02.2015";"274,519"
"10.02.2015";"274,439"
"09.02.2015";"275,017"
"06.02.2015";"274,852"
"05.02.2015";"275,986"
"04.02.2015";"276,127"
"03.02.2015";"276,254"
"02.02.2015";"277,418"
"30.01.2015";"277,261"
"29.01.2015";"276,425"
"28.01.2015";"276,708"
"27.01.2015";"275,618"
"26.01.2015";"275,499"
"23.01.2015";"275,594"
"22.01.2015";"274,372"
"21.01.2015";"274,505"
"20.01.2015";"274,889"
"16.01.2015";"274,451"
"15.01.2015";"274,995"
"14.01.2015";"274,437"
"13.01.2015";"274,003"
"12.01.2015";"273,891"
"09.01.2015";"273,233"
"08.01.2015";"272,654"
"07.01.2015";"273,24"
"06.01.2015";"273,105"
"05.01.2015";"272,302"
"02.01.2015";"271,565"
"31.12.2014";"270,928"
"30.12.2014";"270,69"
"29.12.2014";"270,412"
"26.12.2014";"269,673"
"24.12.2014";"269,514"
"23.12.2014";"269,485"
"22.12.2014";"270,367"
"19.12.2014";"269,933"
"18.12.2014";"269,489"
"17.12.2014";"269,74"
"16.12.2014";"270,321"
"15.12.2014";"270,236"
"12.12.2014";"270,639"
"11.12.2014";"270,003"
"10.12.2014";"270,15"
"09.12.2014";"269,86"
"08.12.2014";"269,635"
"05.12.2014";"269,09"
"04.12.2014";"269,563"
"03.12.2014";"269,246"
"02.12.2014";"269,266"
"01.12.2014";"270,105"
"28.11.2014";"270,54"
"26.11.2014";"270,11"
"25.11.2014";"269,741"
"24.11.2014";"269,093"
"21.11.2014";"268,896"
"20.11.2014";"268,358"
"19.11.2014";"268,121"
"18.11.2014";"268,622"
"17.11.2014";"268,598"
"14.11.2014";"268,857"
"13.11.2014";"268,734"
"12.11.2014";"268,632"
"10.11.2014";"268,543"
"07.11.2014";"268,833"
"06.11.2014";"268,295"
"05.11.2014";"268,582"
"04.11.2014";"268,705"
"03.11.2014";"268,554"
"31.10.2014";"268,652"
"30.10.2014";"268,851"
"29.10.2014";"268,698"
"28.10.2014";"268,885"
"27.10.2014";"269,139"
"24.10.2014";"268,87"
"23.10.2014";"268,83"
"22.10.2014";"269,362"
"21.10.2014";"269,528"
"20.10.2014";"269,665"
"17.10.2014";"269,354"
"16.10.2014";"269,845"
"15.10.2014";"270,88"
"14.10.2014";"270,051"
"10.10.2014";"269,017"
"09.10.2014";"268,909"
"08.10.2014";"268,844"
"07.10.2014";"268,653"
"06.10.2014";"267,882"
"03.10.2014";"267,404"
"02.10.2014";"267,388"
"01.10.2014";"267,728"
"30.09.2014";"266,663"
"29.09.2014";"266,889"
"26.09.2014";"266,683"
"25.09.2014";"267,037"
"24.09.2014";"266,48"
"23.09.2014";"266,81"
"22.09.2014";"266,532"
"19.09.2014";"266,155"
"18.09.2014";"265,496"
"17.09.2014";"265,758"
"16.09.2014";"265,872"
"15.09.2014";"265,946"
"12.09.2014";"265,713"
"11.09.2014";"266,675"
"10.09.2014";"266,539"
"09.09.2014";"267,063"
"08.09.2014";"267,488"
"05.09.2014";"267,421"
"04.09.2014";"267,524"
"03.09.2014";"267,844"
"02.09.2014";"267,772"
"29.08.2014";"268,608"
"28.08.2014";"268,663"
"27.08.2014";"268,319"
"26.08.2014";"267,742"
"25.08.2014";"267,578"
"22.08.2014";"267,241"
"21.08.2014";"267,068"
"20.08.2014";"266,795"
"19.08.2014";"266,942"
"18.08.2014";"266,973"
"15.08.2014";"267,49"
"14.08.2014";"266,787"
"13.08.2014";"266,319"
"12.08.2014";"265,874"
"11.08.2014";"266,051"
"08.08.2014";"266,058"
"07.08.2014";"266,059"
"06.08.2014";"265,588"
"05.08.2014";"265,474"
"04.08.2014";"265,563"
"01.08.2014";"265,329"
"31.07.2014";"265,03"
"30.07.2014";"265,164"
"29.07.2014";"266,062"
"28.07.2014";"265,674"
"25.07.2014";"265,791"
"24.07.2014";"265,289"
"23.07.2014";"265,747"
"22.07.2014";"265,616"
"21.07.2014";"265,536"
"18.07.2014";"265,366"
"17.07.2014";"265,428"
"16.07.2014";"264,846"
"15.07.2014";"264,691"
"14.07.2014";"264,746"
"11.07.2014";"264,946"
"10.07.2014";"264,768"
"09.07.2014";"264,688"
"08.07.2014";"264,538"
"07.07.2014";"263,882"
"03.07.2014";"263,373"
"02.07.2014";"263,575"
"01.07.2014";"264,297"
"30.06.2014";"264,755"
"27.06.2014";"264,549"
"26.06.2014";"264,706"
"25.06.2014";"264,341"
"24.06.2014";"263,925"
"23.06.2014";"263,505"
"20.06.2014";"263,296"
"19.06.2014";"263,35"
"18.06.2014";"263,24"
"17.06.2014";"262,838"
"16.06.2014";"263,429"
"13.06.2014";"263,269"
"12.06.2014";"263,457"
"11.06.2014";"262,922"
"10.06.2014";"262,911"
"09.06.2014";"263,103"
"06.06.2014";"263,166"
"05.06.2014";"262,889"
"04.06.2014";"262,577"
"03.06.2014";"262,737"
"02.06.2014";"263,376"
"30.05.2014";"264,02"
"29.05.2014";"264,214"
"28.05.2014";"264,251"
"27.05.2014";"263,306"
"23.05.2014";"262,89"
"22.05.2014";"262,579"
"21.05.2014";"262,716"
"20.05.2014";"263,14"
"19.05.2014";"263,035"
"16.05.2014";"263,142"
"15.05.2014";"263,388"
"14.05.2014";"262,934"
"13.05.2014";"262,049"
"12.05.2014";"261,408"
"09.05.2014";"261,707"
"08.05.2014";"261,906"
"07.05.2014";"261,565"
"06.05.2014";"261,552"
"05.05.2014";"261,342"
"02.05.2014";"261,516"
"01.05.2014";"261,206"
"30.04.2014";"260,655"
"29.04.2014";"260,113"
"28.04.2014";"260,231"
"25.04.2014";"260,381"
"24.04.2014";"260,076"
"23.04.2014";"260,001"
"22.04.2014";"259,57"
"21.04.2014";"259,59"
"17.04.2014";"259,519"
"16.04.2014";"260,141"
"15.04.2014";"260,214"
"14.04.2014";"259,973"
"11.04.2014";"260,137"
"10.04.2014";"259,911"
"09.04.2014";"259,093"
"08.04.2014";"259,108"
"07.04.2014";"258,992"
"04.04.2014";"258,537"
"03.04.2014";"257,741"
"02.04.2014";"257,458"
"01.04.2014";"257,885"
"31.03.2014";"258,032"
"28.03.2014";"258,056"
"27.03.2014";"258,418"
"26.03.2014";"258,01"
"25.03.2014";"257,586"
"24.03.2014";"257,484"
"21.03.2014";"257,078"
"20.03.2014";"256,69"
"19.03.2014";"256,951"
"18.03.2014";"257,655"
"17.03.2014";"257,439"
"14.03.2014";"257,802"
"13.03.2014";"257,843"
"12.03.2014";"257,174"
"11.03.2014";"256,818"
"10.03.2014";"256,661"
"07.03.2014";"256,502"
"06.03.2014";"257,009"
"05.03.2014";"257,48"
"04.03.2014";"257,531"
"03.03.2014";"258,156"
"28.02.2014";"257,643"
"27.02.2014";"257,815"
"26.02.2014";"257,277"
"25.02.2014";"256,861"
"24.02.2014";"256,241"
"21.02.2014";"256,21"
"20.02.2014";"255,882"
"19.02.2014";"256,178"
"18.02.2014";"256,302"
"14.02.2014";"255,785"
"13.02.2014";"255,83"
"12.02.2014";"255,184"
"11.02.2014";"255,564"
"10.02.2014";"255,759"
"07.02.2014";"255,672"
"06.02.2014";"255,202"
"05.02.2014";"255,482"
"04.02.2014";"255,814"
"03.02.2014";"256,162"
"31.01.2014";"255,47"
"30.01.2014";"255,198"
"29.01.2014";"255,29"
"28.01.2014";"254,732"
"27.01.2014";"254,541"
"24.01.2014";"254,859"
"23.01.2014";"254,816"
"22.01.2014";"254,094"
"21.01.2014";"254,484"
"17.01.2014";"254,28"
"16.01.2014";"254,072"
"15.01.2014";"253,54"
"14.01.2014";"253,696"
"13.01.2014";"254,032"
"10.01.2014";"253,536"
"09.01.2014";"252,461"
"08.01.2014";"252,215"
"07.01.2014";"252,675"
"06.01.2014";"252,362"
"03.01.2014";"251,701"
"02.01.2014";"251,67"
"31.12.2013";"251,325"
"30.12.2013";"251,522"
"27.12.2013";"250,99"
"26.12.2013";"251,273"
"24.12.2013";"251,328"
"23.12.2013";"251,781"
"20.12.2013";"251,95"
"19.12.2013";"251,513"
"18.12.2013";"251,64"
"17.12.2013";"251,838"
"16.12.2013";"251,428"
"13.12.2013";"251,364"
"12.12.2013";"251,161"
"11.12.2013";"251,384"
"10.12.2013";"251,691"
"09.12.2013";"250,986"
"06.12.2013";"250,642"
"05.12.2013";"250,708"
"04.12.2013";"251,003"
"03.12.2013";"251,742"
"02.12.2013";"251,478"
"29.11.2013";"252,032"
"27.11.2013";"251,942"
"26.11.2013";"252,207"
"25.11.2013";"251,66"
"22.11.2013";"251,376"
"21.11.2013";"250,992"
"20.11.2013";"251,021"
"19.11.2013";"251,619"
"18.11.2013";"251,973"
"15.11.2013";"251,373"
"14.11.2013";"251,303"
"13.11.2013";"250,812"
"12.11.2013";"250,45"
"11.11.2013";"250,715"
"08.11.2013";"250,643"
"07.11.2013";"251,956"
"06.11.2013";"251,401"
"05.11.2013";"251,309"
"04.11.2013";"252,037"
"01.11.2013";"251,829"
"31.10.2013";"252,403"
"30.10.2013";"252,426"
"29.10.2013";"252,274"
"28.10.2013";"252,199"
"25.10.2013";"252,135"
"24.10.2013";"251,958"
"23.10.2013";"252,237"
"22.10.2013";"251,922"
"21.10.2013";"250,922"
"18.10.2013";"251,058"
"17.10.2013";"250,739"
"16.10.2013";"249,659"
"15.10.2013";"249,215"
"14.10.2013";"249,476"
"10.10.2013";"249,12"
"09.10.2013";"249,266"
"08.10.2013";"249,339"
"07.10.2013";"249,414"
"04.10.2013";"249,009"
"03.10.2013";"249,334"
"02.10.2013";"249,138"
"01.10.2013";"248,825"
"30.09.2013";"249,021"
"27.09.2013";"249,19"
"26.09.2013";"248,944"
"25.09.2013";"249,2"
"24.09.2013";"248,879"
"23.09.2013";"248,091"
"20.09.2013";"247,783"
"19.09.2013";"247,607"
"18.09.2013";"247,267"
"17.09.2013";"246,317"
"16.09.2013";"246,195"
"13.09.2013";"245,782"
"12.09.2013";"245,714"
"11.09.2013";"245,348"
"10.09.2013";"244,866"
"09.09.2013";"245,564"
"06.09.2013";"245,143"
"05.09.2013";"244,624"
"04.09.2013";"245,791"
"03.09.2013";"246,178"
"02.09.2013";"247,05"
"30.08.2013";"247,154"
"29.08.2013";"247,015"
"28.08.2013";"246,58"
"27.08.2013";"247,201"
"26.08.2013";"246,363"
"23.08.2013";"245,965"
"22.08.2013";"245,293"
"21.08.2013";"245,693"
"20.08.2013";"246,219"
"19.08.2013";"245,685"
"16.08.2013";"246,206"
"15.08.2013";"246,742"
"14.08.2013";"247,418"
"13.08.2013";"247,449"
"12.08.2013";"248,595"
"09.08.2013";"248,766"
"08.08.2013";"248,706"
"07.08.2013";"248,487"
"06.08.2013";"248,168"
"05.08.2013";"248,168"
"02.08.2013";"248,457"
"01.08.2013";"247,552"
"31.07.2013";"248,375"
"30.07.2013";"248,336"
"29.07.2013";"248,369"
"26.07.2013";"248,582"
"25.07.2013";"248,07"
"24.07.2013";"248,271"
"23.07.2013";"249,076"
"22.07.2013";"249,299"
"19.07.2013";"248,991"
"18.07.2013";"248,449"
"17.07.2013";"248,548"
"16.07.2013";"248,143"
"15.07.2013";"247,679"
"12.07.2013";"247,24"
"11.07.2013";"247,199"
"10.07.2013";"246,125"
"09.07.2013";"246,335"
"08.07.2013";"245,876"
"05.07.2013";"245,089"
"04.07.2013";"246,821"
"03.07.2013";"246,672"
"02.07.2013";"246,946"
"01.07.2013";"246,463"
"28.06.2013";"246,259"
"27.06.2013";"245,98"
"26.06.2013";"245,096"
"25.06.2013";"244,286"
"24.06.2013";"244,464"
"21.06.2013";"245,905"
"20.06.2013";"246,987"
"19.06.2013";"249,321"
"18.06.2013";"250,274"
"17.06.2013";"250,558"
"14.06.2013";"250,84"
"13.06.2013";"249,971"
"12.06.2013";"249,58"
"11.06.2013";"249,866"
"10.06.2013";"250,341"
"07.06.2013";"250,917"
"06.06.2013";"251,742"
"05.06.2013";"251,848"
"04.06.2013";"251,969"
"03.06.2013";"252,354"
"31.05.2013";"252,314"
"30.05.2013";"252,858"
"29.05.2013";"252,916"
"28.05.2013";"253,326"
"27.05.2013";"254,449"
"24.05.2013";"254,446"
"23.05.2013";"254,32"
"22.05.2013";"254,397"
"21.05.2013";"254,835"
"20.05.2013";"254,78"
"17.05.2013";"254,872"
"16.05.2013";"255,464"
"15.05.2013";"254,65"
"14.05.2013";"254,547"
"13.05.2013";"254,813"
"10.05.2013";"255,002"
"09.05.2013";"256,109"
"08.05.2013";"256,165"
"07.05.2013";"255,806"
"06.05.2013";"255,908"
"03.05.2013";"256,026"
"02.05.2013";"257,066"
"01.05.2013";"256,712"
"30.04.2013";"256,284"
"29.04.2013";"256,222"
"26.04.2013";"256,098"
"25.04.2013";"255,522"
"24.04.2013";"255,604"
"23.04.2013";"255,465"
"22.04.2013";"255,394"
"19.04.2013";"255,13"
"18.04.2013";"255,259"
"17.04.2013";"255,102"
"16.04.2013";"254,868"
"15.04.2013";"255,048"
"12.04.2013";"254,777"
"11.04.2013";"254,043"
"10.04.2013";"253,812"
"09.04.2013";"254,315"
"08.04.2013";"254,4"
"05.04.2013";"254,604"
"04.04.2013";"253,666"
"03.04.2013";"252,888"
"02.04.2013";"252,333"
"01.04.2013";"252,523"
"31.03.2013";"252,317"
