sep=;
"Date";"Line(Q.MERER00)"
"31.10.2004";"174,671"
"29.10.2004";"174,627"
"28.10.2004";"174,544"
"27.10.2004";"174,823"
"26.10.2004";"174,874"
"25.10.2004";"174,816"
"22.10.2004";"174,543"
"21.10.2004";"174,5"
"20.10.2004";"174,507"
"19.10.2004";"174,3"
"18.10.2004";"174,402"
"15.10.2004";"174,324"
"14.10.2004";"174,292"
"13.10.2004";"174,132"
"12.10.2004";"174,118"
"11.10.2004";"173,866"
"08.10.2004";"173,744"
"07.10.2004";"173,262"
"06.10.2004";"173,367"
"05.10.2004";"173,292"
"04.10.2004";"173,088"
"01.10.2004";"173,142"
"30.09.2004";"173,248"
"29.09.2004";"173,194"
"28.09.2004";"173,436"
"27.09.2004";"173,431"
"24.09.2004";"173,216"
"23.09.2004";"173,363"
"22.09.2004";"173,079"
"21.09.2004";"172,896"
"20.09.2004";"172,891"
"17.09.2004";"172,737"
"16.09.2004";"172,448"
"15.09.2004";"172,433"
"14.09.2004";"172,45"
"13.09.2004";"172,298"
"10.09.2004";"172,344"
"09.09.2004";"172,076"
"08.09.2004";"171,686"
"07.09.2004";"171,646"
"06.09.2004";"171,676"
"03.09.2004";"171,682"
"02.09.2004";"172,274"
"01.09.2004";"172,411"
"31.08.2004";"172,414"
"30.08.2004";"172,207"
"27.08.2004";"172,065"
"26.08.2004";"171,97"
"25.08.2004";"171,794"
"24.08.2004";"171,541"
"23.08.2004";"171,539"
"20.08.2004";"171,83"
"19.08.2004";"171,697"
"18.08.2004";"171,647"
"17.08.2004";"171,625"
"16.08.2004";"171,52"
"13.08.2004";"171,655"
"12.08.2004";"171,451"
"11.08.2004";"171,299"
"10.08.2004";"171,501"
"09.08.2004";"171,39"
"06.08.2004";"171,254"
"05.08.2004";"170,697"
"04.08.2004";"170,468"
"03.08.2004";"170,321"
"02.08.2004";"170,266"
"31.07.2004";"169,999"
"30.07.2004";"169,978"
"29.07.2004";"169,51"
"28.07.2004";"169,3"
"27.07.2004";"169,406"
"26.07.2004";"169,523"
"23.07.2004";"169,604"
"22.07.2004";"169,589"
"21.07.2004";"169,407"
"20.07.2004";"169,923"
"19.07.2004";"169,993"
"16.07.2004";"169,853"
"15.07.2004";"169,398"
"14.07.2004";"169,35"
"13.07.2004";"169,293"
"12.07.2004";"169,593"
"09.07.2004";"169,422"
"08.07.2004";"169,417"
"07.07.2004";"169,331"
"06.07.2004";"169,193"
"05.07.2004";"169,178"
"02.07.2004";"169,065"
"01.07.2004";"168,567"
"30.06.2004";"168,467"
"29.06.2004";"168,128"
"28.06.2004";"168,234"
"25.06.2004";"168,462"
"24.06.2004";"168,522"
"23.06.2004";"168,004"
"22.06.2004";"167,98"
"21.06.2004";"168,028"
"18.06.2004";"167,918"
"17.06.2004";"167,555"
"16.06.2004";"167,715"
"15.06.2004";"167,68"
"14.06.2004";"167,24"
"11.06.2004";"167,274"
"10.06.2004";"167,468"
"09.06.2004";"167,666"
"08.06.2004";"167,811"
"07.06.2004";"167,634"
"04.06.2004";"167,532"
"03.06.2004";"167,568"
"02.06.2004";"167,612"
"01.06.2004";"167,732"
"31.05.2004";"168,095"
"28.05.2004";"168,029"
"27.05.2004";"168,23"
"26.05.2004";"167,857"
"25.05.2004";"167,651"
"24.05.2004";"167,513"
"21.05.2004";"167,672"
"20.05.2004";"167,478"
"19.05.2004";"167,404"
"18.05.2004";"167,683"
"17.05.2004";"167,734"
"14.05.2004";"167,263"
"13.05.2004";"167,151"
"12.05.2004";"167,441"
"11.05.2004";"167,504"
"10.05.2004";"167,477"
"07.05.2004";"167,669"
"06.05.2004";"168,254"
"05.05.2004";"168,683"
"04.05.2004";"168,623"
"03.05.2004";"168,525"
"30.04.2004";"168,416"
"29.04.2004";"168,245"
"28.04.2004";"168,277"
"27.04.2004";"168,325"
"26.04.2004";"168,311"
"23.04.2004";"168,409"
"22.04.2004";"168,403"
"21.04.2004";"168,281"
"20.04.2004";"168,443"
"19.04.2004";"168,646"
"16.04.2004";"168,47"
"15.04.2004";"168,151"
"14.04.2004";"168,117"
"13.04.2004";"168,179"
"12.04.2004";"168,833"
"09.04.2004";"168,742"
"08.04.2004";"168,742"
"07.04.2004";"168,765"
"06.04.2004";"168,508"
"05.04.2004";"168,306"
"02.04.2004";"168,568"
"01.04.2004";"169,379"
"31.03.2004";"169,596"
"30.03.2004";"169,513"
"29.03.2004";"169,379"
"26.03.2004";"169,931"
"25.03.2004";"169,975"
"24.03.2004";"169,764"
"23.03.2004";"169,52"
"22.03.2004";"169,611"
"19.03.2004";"169,436"
"18.03.2004";"169,384"
"17.03.2004";"169,345"
"16.03.2004";"169,057"
"15.03.2004";"169,269"
"12.03.2004";"169,114"
"11.03.2004";"169,162"
"10.03.2004";"168,982"
"09.03.2004";"169,137"
"08.03.2004";"168,977"
"05.03.2004";"168,328"
"04.03.2004";"167,605"
"03.03.2004";"167,423"
"02.03.2004";"167,806"
"01.03.2004";"167,925"
"29.02.2004";"167,987"
"27.02.2004";"167,942"
"26.02.2004";"167,656"
"25.02.2004";"167,635"
"24.02.2004";"167,468"
"23.02.2004";"167,178"
"20.02.2004";"167,149"
"19.02.2004";"167,224"
"18.02.2004";"167,563"
"17.02.2004";"167,417"
"16.02.2004";"167,21"
"13.02.2004";"167,157"
"12.02.2004";"167,065"
"11.02.2004";"166,774"
"10.02.2004";"166,808"
"09.02.2004";"166,809"
"06.02.2004";"166,499"
"05.02.2004";"166,259"
"04.02.2004";"166,105"
"03.02.2004";"165,93"
"02.02.2004";"165,729"
"31.01.2004";"165,635"
"30.01.2004";"165,615"
"29.01.2004";"165,74"
"28.01.2004";"166,475"
"27.01.2004";"166,412"
"26.01.2004";"166,35"
"23.01.2004";"166,716"
"22.01.2004";"166,459"
"21.01.2004";"166,377"
"20.01.2004";"166,462"
"19.01.2004";"166,264"
"16.01.2004";"166,358"
"15.01.2004";"166,312"
"14.01.2004";"166,238"
"13.01.2004";"166,416"
"12.01.2004";"166,556"
"09.01.2004";"166,239"
"08.01.2004";"165,654"
"07.01.2004";"165,522"
"06.01.2004";"165,312"
"05.01.2004";"164,806"
"02.01.2004";"164,741"
"01.01.2004";"164,783"
"31.12.2003";"164,783"
"30.12.2003";"164,761"
"29.12.2003";"164,977"
"26.12.2003";"164,914"
"25.12.2003";"164,869"
"24.12.2003";"164,869"
"23.12.2003";"164,889"
"22.12.2003";"164,805"
"19.12.2003";"164,649"
"18.12.2003";"164,866"
"17.12.2003";"164,894"
"16.12.2003";"164,621"
"15.12.2003";"164,502"
"12.12.2003";"164,445"
"11.12.2003";"163,929"
"10.12.2003";"164,072"
"09.12.2003";"164,046"
"08.12.2003";"164,213"
"05.12.2003";"163,905"
"04.12.2003";"163,346"
"03.12.2003";"163,324"
"02.12.2003";"163,068"
"01.12.2003";"162,881"
"30.11.2003";"163,131"
"28.11.2003";"163,086"
"27.11.2003";"163,056"
"26.11.2003";"163,428"
"25.11.2003";"163,33"
"24.11.2003";"163,494"
"21.11.2003";"164,057"
"20.11.2003";"163,782"
"19.11.2003";"163,746"
"18.11.2003";"163,851"
"17.11.2003";"163,762"
"14.11.2003";"163,379"
"13.11.2003";"162,913"
"12.11.2003";"162,47"
"11.11.2003";"162,379"
"10.11.2003";"162,363"
"07.11.2003";"162,199"
"06.11.2003";"162,514"
"05.11.2003";"162,953"
"04.11.2003";"162,983"
"03.11.2003";"162,842"
"31.10.2003";"163,118"
"30.10.2003";"162,907"
"29.10.2003";"163,136"
"28.10.2003";"163,027"
"27.10.2003";"163,028"
"24.10.2003";"163,119"
"23.10.2003";"163,093"
"22.10.2003";"163,11"
"21.10.2003";"163,131"
"20.10.2003";"162,832"
"17.10.2003";"162,692"
"16.10.2003";"162,919"
"15.10.2003";"162,78"
"14.10.2003";"163,01"
"13.10.2003";"162,968"
"10.10.2003";"163,371"
"09.10.2003";"163,186"
"08.10.2003";"163,322"
"07.10.2003";"163,339"
"06.10.2003";"163,359"
"03.10.2003";"163,252"
"02.10.2003";"164,077"
"01.10.2003";"164,73"
"30.09.2003";"164,642"
"29.09.2003";"164,32"
"26.09.2003";"164,273"
"25.09.2003";"163,996"
"24.09.2003";"163,757"
"23.09.2003";"163,779"
"22.09.2003";"163,67"
"19.09.2003";"163,431"
"18.09.2003";"163,196"
"17.09.2003";"163,096"
"16.09.2003";"162,953"
"15.09.2003";"162,998"
"12.09.2003";"162,833"
"11.09.2003";"162,25"
"10.09.2003";"162,278"
"09.09.2003";"162,088"
"08.09.2003";"162,184"
"05.09.2003";"161,763"
"04.09.2003";"161,436"
"03.09.2003";"161,241"
"02.09.2003";"161,314"
"01.09.2003";"162,109"
"31.08.2003";"162,106"
"29.08.2003";"162,064"
"28.08.2003";"161,997"
"27.08.2003";"161,881"
"26.08.2003";"161,83"
"25.08.2003";"161,816"
"22.08.2003";"161,743"
"21.08.2003";"161,741"
"20.08.2003";"161,865"
"19.08.2003";"161,765"
"18.08.2003";"161,735"
"15.08.2003";"161,654"
"14.08.2003";"161,36"
"13.08.2003";"161,814"
"12.08.2003";"162,294"
"11.08.2003";"162,296"
"08.08.2003";"162,522"
"07.08.2003";"161,839"
"06.08.2003";"161,491"
"05.08.2003";"161,455"
"04.08.2003";"161,409"
"01.08.2003";"161,165"
"31.07.2003";"161,957"
"30.07.2003";"162,412"
"29.07.2003";"162,603"
"28.07.2003";"162,609"
"25.07.2003";"162,95"
"24.07.2003";"162,631"
"23.07.2003";"162,761"
"22.07.2003";"162,435"
"21.07.2003";"162,465"
"18.07.2003";"162,584"
"17.07.2003";"162,338"
"16.07.2003";"162,647"
"15.07.2003";"163,069"
"14.07.2003";"163,638"
"11.07.2003";"163,339"
"10.07.2003";"163,262"
"09.07.2003";"163,023"
"08.07.2003";"162,929"
"07.07.2003";"162,916"
"04.07.2003";"163,098"
"03.07.2003";"162,851"
"02.07.2003";"163,099"
"01.07.2003";"163,444"
"30.06.2003";"163,32"
"27.06.2003";"162,998"
"26.06.2003";"163,34"
"25.06.2003";"164,31"
"24.06.2003";"164,003"
"23.06.2003";"164,028"
"20.06.2003";"163,945"
"19.06.2003";"163,917"
"18.06.2003";"163,951"
"17.06.2003";"164,746"
"16.06.2003";"165,177"
"13.06.2003";"165,261"
"12.06.2003";"164,906"
"11.06.2003";"164,882"
"10.06.2003";"164,492"
"09.06.2003";"164,261"
"06.06.2003";"163,664"
"05.06.2003";"163,876"
"04.06.2003";"163,379"
"03.06.2003";"163,45"
"02.06.2003";"162,716"
"31.05.2003";"162,841"
"30.05.2003";"162,822"
"29.05.2003";"162,742"
"28.05.2003";"162,299"
"27.05.2003";"162,803"
"26.05.2003";"162,775"
"23.05.2003";"162,755"
"22.05.2003";"162,331"
"21.05.2003";"162,239"
"20.05.2003";"162,127"
"19.05.2003";"162,138"
"16.05.2003";"161,714"
"15.05.2003";"161,345"
"14.05.2003";"161,218"
"13.05.2003";"161,162"
"12.05.2003";"161,091"
"09.05.2003";"160,815"
"08.05.2003";"160,698"
"07.05.2003";"160,564"
"06.05.2003";"159,894"
"05.05.2003";"159,78"
"02.05.2003";"159,725"
"01.05.2003";"159,536"
"30.04.2003";"159,378"
"29.04.2003";"158,968"
"28.04.2003";"158,998"
"25.04.2003";"159,03"
"24.04.2003";"158,895"
"23.04.2003";"158,504"
"22.04.2003";"158,524"
"21.04.2003";"158,224"
"18.04.2003";"158,139"
"17.04.2003";"158,139"
"16.04.2003";"157,876"
"15.04.2003";"157,601"
"14.04.2003";"157,401"
"11.04.2003";"157,529"
"10.04.2003";"157,936"
"09.04.2003";"157,514"
"08.04.2003";"157,384"
"07.04.2003";"157,161"
"04.04.2003";"157,463"
"03.04.2003";"157,415"
"02.04.2003";"157,745"
"01.04.2003";"158,123"
"31.03.2003";"157,96"
"28.03.2003";"157,375"
"27.03.2003";"157,247"
"26.03.2003";"156,848"
"25.03.2003";"156,762"
"24.03.2003";"156,529"
"21.03.2003";"156,146"
"20.03.2003";"156,382"
"19.03.2003";"156,168"
"18.03.2003";"156,614"
"17.03.2003";"156,629"
"14.03.2003";"157,216"
"13.03.2003";"157,655"
"12.03.2003";"158,55"
"11.03.2003";"158,785"
"10.03.2003";"158,991"
"07.03.2003";"158,756"
"06.03.2003";"158,594"
"05.03.2003";"158,49"
"04.03.2003";"158,518"
"03.03.2003";"158,524"
"28.02.2003";"158,134"
"27.02.2003";"157,773"
"26.02.2003";"158,163"
"25.02.2003";"158,289"
"24.02.2003";"158,331"
"21.02.2003";"158,225"
"20.02.2003";"158,354"
"19.02.2003";"158,177"
"18.02.2003";"157,751"
"17.02.2003";"157,743"
"14.02.2003";"157,687"
"13.02.2003";"157,874"
"12.02.2003";"157,646"
"11.02.2003";"157,213"
"10.02.2003";"157,205"
"07.02.2003";"157,09"
"06.02.2003";"156,906"
"05.02.2003";"156,854"
"04.02.2003";"156,827"
"03.02.2003";"156,467"
"31.01.2003";"156,444"
"30.01.2003";"156,293"
"29.01.2003";"156,474"
"28.01.2003";"156,431"
"27.01.2003";"156,558"
"24.01.2003";"156,532"
"23.01.2003";"156,198"
"22.01.2003";"156,1"
"21.01.2003";"156,023"
"20.01.2003";"155,935"
"17.01.2003";"155,703"
"16.01.2003";"155,265"
"15.01.2003";"155,262"
"14.01.2003";"155,252"
"13.01.2003";"155,135"
"10.01.2003";"155,118"
"09.01.2003";"155,03"
"08.01.2003";"155,065"
"07.01.2003";"154,783"
"06.01.2003";"154,544"
"03.01.2003";"154,226"
"02.01.2003";"154,361"
"01.01.2003";"154,767"
"31.12.2002";"154,767"
"30.12.2002";"154,741"
"27.12.2002";"154,649"
"26.12.2002";"154,242"
"25.12.2002";"154,199"
"24.12.2002";"154,199"
"23.12.2002";"154,177"
"20.12.2002";"154,032"
"19.12.2002";"154,074"
"18.12.2002";"154,053"
"17.12.2002";"153,737"
"16.12.2002";"153,517"
"13.12.2002";"153,535"
"12.12.2002";"153,399"
"11.12.2002";"153,14"
"10.12.2002";"152,967"
"09.12.2002";"152,879"
"06.12.2002";"152,585"
"05.12.2002";"152,371"
"04.12.2002";"152,179"
"03.12.2002";"152,224"
"02.12.2002";"151,787"
"30.11.2002";"151,86"
"29.11.2002";"151,836"
"28.11.2002";"151,576"
"27.11.2002";"151,505"
"26.11.2002";"151,606"
"25.11.2002";"151,347"
"22.11.2002";"151,483"
"21.11.2002";"151,5"
"20.11.2002";"151,69"
"19.11.2002";"151,452"
"18.11.2002";"151,287"
"15.11.2002";"151,214"
"14.11.2002";"151,075"
"13.11.2002";"151,034"
"12.11.2002";"151,07"
"11.11.2002";"150,894"
"08.11.2002";"150,692"
"07.11.2002";"150,237"
"06.11.2002";"149,94"
"05.11.2002";"149,916"
"04.11.2002";"150,062"
"01.11.2002";"149,96"
"31.10.2002";"149,988"
"30.10.2002";"149,695"
"29.10.2002";"149,916"
"28.10.2002";"149,549"
"25.10.2002";"149,116"
"24.10.2002";"148,998"
"23.10.2002";"149,198"
"22.10.2002";"148,892"
"21.10.2002";"149,096"
"18.10.2002";"148,912"
"17.10.2002";"148,885"
"16.10.2002";"148,845"
"15.10.2002";"149,035"
"14.10.2002";"149,421"
"11.10.2002";"149,563"
"10.10.2002";"149,749"
"09.10.2002";"150,18"
"08.10.2002";"150,585"
"07.10.2002";"150,803"
"04.10.2002";"150,657"
"03.10.2002";"150,621"
"02.10.2002";"150,659"
"01.10.2002";"150,97"
"30.09.2002";"151,072"
"27.09.2002";"150,646"
"26.09.2002";"150,616"
"25.09.2002";"150,726"
"24.09.2002";"150,884"
"23.09.2002";"150,882"
"20.09.2002";"150,675"
"19.09.2002";"150,934"
"18.09.2002";"150,792"
"17.09.2002";"150,647"
"16.09.2002";"150,655"
"13.09.2002";"150,304"
"12.09.2002";"149,989"
"11.09.2002";"149,548"
"10.09.2002";"149,757"
"09.09.2002";"150,03"
"06.09.2002";"150,168"
"05.09.2002";"150,018"
"04.09.2002";"149,693"
"03.09.2002";"149,626"
"02.09.2002";"149,312"
"31.08.2002";"148,884"
"30.08.2002";"148,866"
"29.08.2002";"148,808"
"28.08.2002";"148,65"
"27.08.2002";"148,298"
"26.08.2002";"148,202"
"23.08.2002";"148,136"
"22.08.2002";"147,812"
"21.08.2002";"147,906"
"20.08.2002";"148,107"
"19.08.2002";"147,59"
"16.08.2002";"147,565"
"15.08.2002";"147,607"
"14.08.2002";"148,415"
"13.08.2002";"148,042"
"12.08.2002";"147,797"
"09.08.2002";"147,664"
"08.08.2002";"147,62"
"07.08.2002";"147,703"
"06.08.2002";"147,388"
"05.08.2002";"147,824"
"02.08.2002";"147,479"
"01.08.2002";"147,168"
"31.07.2002";"146,794"
"30.07.2002";"146,495"
"29.07.2002";"146,483"
"26.07.2002";"146,774"
"25.07.2002";"146,815"
"24.07.2002";"146,777"
"23.07.2002";"146,653"
"22.07.2002";"146,695"
"19.07.2002";"146,546"
"18.07.2002";"146,256"
"17.07.2002";"146,106"
"16.07.2002";"146,264"
"15.07.2002";"146,402"
"12.07.2002";"146,209"
"11.07.2002";"146,062"
"10.07.2002";"145,882"
"09.07.2002";"145,513"
"08.07.2002";"145,408"
"05.07.2002";"145,244"
"04.07.2002";"145,412"
"03.07.2002";"145,577"
"02.07.2002";"145,696"
"01.07.2002";"145,545"
"30.06.2002";"145,602"
"28.06.2002";"145,558"
"27.06.2002";"145,561"
"26.06.2002";"145,616"
"25.06.2002";"145,613"
"24.06.2002";"145,809"
"21.06.2002";"145,632"
"20.06.2002";"145,784"
"19.06.2002";"145,826"
"18.06.2002";"145,698"
"17.06.2002";"145,55"
"14.06.2002";"145,628"
"13.06.2002";"145,383"
"12.06.2002";"145,019"
"11.06.2002";"144,835"
"10.06.2002";"144,919"
"07.06.2002";"144,738"
"06.06.2002";"144,671"
"05.06.2002";"144,674"
"04.06.2002";"144,664"
"03.06.2002";"144,398"
"31.05.2002";"144,348"
"30.05.2002";"144,457"
"29.05.2002";"144,359"
"28.05.2002";"144,148"
"27.05.2002";"144,078"
"24.05.2002";"144,177"
"23.05.2002";"144,131"
"22.05.2002";"144,103"
"21.05.2002";"143,879"
"20.05.2002";"143,682"
"17.05.2002";"143,302"
"16.05.2002";"143,457"
"15.05.2002";"143,27"
"14.05.2002";"143,228"
"13.05.2002";"143,547"
"10.05.2002";"143,465"
"09.05.2002";"143,577"
"08.05.2002";"143,744"
"07.05.2002";"143,981"
"06.05.2002";"143,951"
"03.05.2002";"143,776"
"02.05.2002";"143,59"
"01.05.2002";"144,02"
"30.04.2002";"144,001"
"29.04.2002";"144,093"
"26.04.2002";"144,281"
"25.04.2002";"144,183"
"24.04.2002";"143,958"
"23.04.2002";"143,788"
"22.04.2002";"143,901"
"19.04.2002";"143,663"
"18.04.2002";"143,637"
"17.04.2002";"143,636"
"16.04.2002";"143,545"
"15.04.2002";"143,88"
"12.04.2002";"143,584"
"11.04.2002";"143,512"
"10.04.2002";"143,455"
"09.04.2002";"143,481"
"08.04.2002";"143,572"
"05.04.2002";"143,597"
"04.04.2002";"143,457"
"03.04.2002";"143,165"
"02.04.2002";"142,832"
"01.04.2002";"142,813"
"31.03.2002";"142,792"
"29.03.2002";"142,732"
"28.03.2002";"142,732"
"27.03.2002";"142,808"
"26.03.2002";"142,666"
"25.03.2002";"142,484"
"22.03.2002";"142,57"
"21.03.2002";"142,666"
"20.03.2002";"142,878"
"19.03.2002";"142,783"
"18.03.2002";"142,676"
"15.03.2002";"142,52"
"14.03.2002";"142,608"
"13.03.2002";"142,765"
"12.03.2002";"142,821"
"11.03.2002";"142,812"
"08.03.2002";"142,629"
"07.03.2002";"142,717"
"06.03.2002";"142,886"
"05.03.2002";"143,097"
"04.03.2002";"143,371"
"01.03.2002";"143,433"
"28.02.2002";"143,567"
"27.02.2002";"143,445"
"26.02.2002";"143,406"
"25.02.2002";"143,387"
"22.02.2002";"143,479"
"21.02.2002";"143,186"
"20.02.2002";"143,303"
"19.02.2002";"143,415"
"18.02.2002";"143,436"
"15.02.2002";"143,288"
"14.02.2002";"143,092"
"13.02.2002";"142,961"
"12.02.2002";"143,226"
"11.02.2002";"143,274"
"08.02.2002";"143,187"
"07.02.2002";"143,023"
"06.02.2002";"143,594"
"05.02.2002";"143,7"
"04.02.2002";"143,729"
"01.02.2002";"143,386"
"31.01.2002";"143,273"
"30.01.2002";"143,282"
"29.01.2002";"143,185"
"28.01.2002";"143,007"
"25.01.2002";"143,145"
"24.01.2002";"143,591"
"23.01.2002";"143,879"
"22.01.2002";"143,765"
"21.01.2002";"144,063"
"18.01.2002";"143,892"
"17.01.2002";"144,045"
"16.01.2002";"144,173"
"15.01.2002";"144,059"
"14.01.2002";"144,151"
"11.01.2002";"143,683"
"10.01.2002";"143,694"
"09.01.2002";"143,495"
"08.01.2002";"143,8"
"07.01.2002";"143,581"
"04.01.2002";"143,117"
"03.01.2002";"143,23"
"02.01.2002";"142,94"
"01.01.2002";"142,704"
"31.12.2001";"142,704"
"28.12.2001";"142,65"
"27.12.2001";"142,773"
"26.12.2001";"143,126"
"25.12.2001";"143,084"
"24.12.2001";"143,084"
"21.12.2001";"143,021"
"20.12.2001";"143,259"
"19.12.2001";"143,372"
"18.12.2001";"143,077"
"17.12.2001";"142,856"
"14.12.2001";"143,29"
"13.12.2001";"143,352"
"12.12.2001";"143,565"
"11.12.2001";"143,135"
"10.12.2001";"142,797"
"07.12.2001";"142,671"
"06.12.2001";"143,028"
"05.12.2001";"143,494"
"04.12.2001";"144,308"
"03.12.2001";"144,169"
"30.11.2001";"143,923"
"29.11.2001";"143,627"
"28.11.2001";"143,403"
"27.11.2001";"143,135"
"26.11.2001";"143,757"
"23.11.2001";"143,511"
"22.11.2001";"143,326"
"21.11.2001";"143,501"
"20.11.2001";"143,944"
"19.11.2001";"143,771"
"16.11.2001";"143,642"
"15.11.2001";"143,825"
"14.11.2001";"144,34"
"13.11.2001";"144,644"
"12.11.2001";"145,067"
"09.11.2001";"145,089"
"08.11.2001";"145,189"
"07.11.2001";"145,318"
"06.11.2001";"144,893"
"05.11.2001";"144,753"
"02.11.2001";"144,528"
"01.11.2001";"144,674"
"31.10.2001";"144,07"
"30.10.2001";"144,122"
"29.10.2001";"143,713"
"26.10.2001";"143,405"
"25.10.2001";"143,356"
"24.10.2001";"142,984"
"23.10.2001";"142,751"
"22.10.2001";"142,693"
"19.10.2001";"142,511"
"18.10.2001";"142,354"
"17.10.2001";"142,278"
"16.10.2001";"142,278"
"15.10.2001";"142,177"
"12.10.2001";"141,862"
"11.10.2001";"141,743"
"10.10.2001";"141,815"
"09.10.2001";"141,85"
"08.10.2001";"142,096"
"05.10.2001";"142,142"
"04.10.2001";"142,037"
"03.10.2001";"142,079"
"02.10.2001";"141,687"
"01.10.2001";"141,329"
"30.09.2001";"141,216"
"28.09.2001";"141,174"
"27.09.2001";"141,21"
"26.09.2001";"140,937"
"25.09.2001";"140,845"
"24.09.2001";"140,533"
"21.09.2001";"140,585"
"20.09.2001";"140,856"
"19.09.2001";"141,112"
"18.09.2001";"141,17"
"17.09.2001";"141,021"
"14.09.2001";"141,182"
"13.09.2001";"140,823"
"12.09.2001";"140,823"
"11.09.2001";"140,823"
"10.09.2001";"140,823"
"07.09.2001";"140,754"
"06.09.2001";"140,6"
"05.09.2001";"140,44"
"04.09.2001";"140,683"
"03.09.2001";"141,404"
"31.08.2001";"141,354"
"30.08.2001";"141,381"
"29.08.2001";"141,119"
"28.08.2001";"140,971"
"27.08.2001";"140,508"
"24.08.2001";"140,502"
"23.08.2001";"140,697"
"22.08.2001";"140,725"
"21.08.2001";"140,846"
"20.08.2001";"141,039"
"17.08.2001";"141,064"
"16.08.2001";"140,765"
"15.08.2001";"140,754"
"14.08.2001";"140,631"
"13.08.2001";"140,835"
"10.08.2001";"140,75"
"09.08.2001";"140,533"
"08.08.2001";"140,097"
"07.08.2001";"140,112"
"06.08.2001";"140,1"
"03.08.2001";"139,93"
"02.08.2001";"139,82"
"01.08.2001";"139,904"
"31.07.2001";"139,932"
"30.07.2001";"139,786"
"27.07.2001";"139,661"
"26.07.2001";"139,288"
"25.07.2001";"139,187"
"24.07.2001";"139,248"
"23.07.2001";"139,153"
"20.07.2001";"139,037"
"19.07.2001";"138,802"
"18.07.2001";"138,742"
"17.07.2001";"138,565"
"16.07.2001";"138,5"
"13.07.2001";"138,344"
"12.07.2001";"138,369"
"11.07.2001";"138,429"
"10.07.2001";"138,186"
"09.07.2001";"138,064"
"06.07.2001";"138,15"
"05.07.2001";"137,956"
"04.07.2001";"137,931"
"03.07.2001";"137,98"
"02.07.2001";"138,149"
"30.06.2001";"138,025"
"29.06.2001";"138,004"
"28.06.2001";"138,521"
"27.06.2001";"138,574"
"26.06.2001";"138,564"
"25.06.2001";"138,653"
"22.06.2001";"138,541"
"21.06.2001";"138,387"
"20.06.2001";"138,207"
"19.06.2001";"138,076"
"18.06.2001";"138,159"
"15.06.2001";"138,012"
"14.06.2001";"137,945"
"13.06.2001";"137,611"
"12.06.2001";"137,681"
"11.06.2001";"137,802"
"08.06.2001";"137,652"
"07.06.2001";"137,703"
"06.06.2001";"137,839"
"05.06.2001";"137,877"
"04.06.2001";"137,531"
"01.06.2001";"137,345"
"31.05.2001";"136,835"
"30.05.2001";"137,027"
"29.05.2001";"136,987"
"28.05.2001";"136,85"
"25.05.2001";"136,614"
"24.05.2001";"136,707"
"23.05.2001";"136,735"
"22.05.2001";"136,782"
"21.05.2001";"136,921"
"18.05.2001";"136,849"
"17.05.2001";"136,879"
"16.05.2001";"136,818"
"15.05.2001";"136,683"
"14.05.2001";"136,709"
"11.05.2001";"136,913"
"10.05.2001";"137,236"
"09.05.2001";"136,96"
"08.05.2001";"136,805"
"07.05.2001";"136,76"
"04.05.2001";"136,606"
"03.05.2001";"136,371"
"02.05.2001";"136,181"
"01.05.2001";"135,959"
"30.04.2001";"135,958"
"27.04.2001";"136,332"
"26.04.2001";"136,635"
"25.04.2001";"136,278"
"24.04.2001";"136,188"
"23.04.2001";"136,453"
"20.04.2001";"136,233"
"19.04.2001";"136,227"
"18.04.2001";"136,274"
"17.04.2001";"136,424"
"16.04.2001";"136,587"
"13.04.2001";"136,459"
"12.04.2001";"136,459"
"11.04.2001";"136,551"
"10.04.2001";"137,087"
"09.04.2001";"137,271"
"06.04.2001";"137,198"
"05.04.2001";"136,963"
"04.04.2001";"136,994"
"03.04.2001";"137,116"
"02.04.2001";"137,121"
"31.03.2001";"137,019"
"30.03.2001";"137,005"
"29.03.2001";"137,006"
"28.03.2001";"137,073"
"27.03.2001";"137,193"
"26.03.2001";"137,187"
"23.03.2001";"137,148"
"22.03.2001";"137,253"
"21.03.2001";"136,866"
"20.03.2001";"136,605"
"19.03.2001";"136,646"
"16.03.2001";"136,753"
"15.03.2001";"136,488"
"14.03.2001";"136,369"
"13.03.2001";"136,172"
"12.03.2001";"136,284"
"09.03.2001";"136,191"
"08.03.2001";"136,193"
"07.03.2001";"135,988"
"06.03.2001";"135,867"
"05.03.2001";"135,815"
"02.03.2001";"135,896"
"01.03.2001";"135,864"
"28.02.2001";"135,817"
"27.02.2001";"135,721"
"26.02.2001";"135,287"
"23.02.2001";"135,17"
"22.02.2001";"135,028"
"21.02.2001";"135,135"
"20.02.2001";"135,23"
"19.02.2001";"135,317"
"16.02.2001";"135,183"
"15.02.2001";"135,109"
"14.02.2001";"135,49"
"13.02.2001";"135,619"
"12.02.2001";"135,512"
"09.02.2001";"135,437"
"08.02.2001";"135,309"
"07.02.2001";"135,514"
"06.02.2001";"135,393"
"05.02.2001";"135,422"
"02.02.2001";"135,237"
"01.02.2001";"135,246"
"31.01.2001";"135,122"
"30.01.2001";"134,864"
"29.01.2001";"134,676"
"26.01.2001";"134,529"
"25.01.2001";"134,37"
"24.01.2001";"134,408"
"23.01.2001";"134,621"
